CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689632251;83805310;7dc037b0-e835-48b1-a843-6635593d2efe;20;27402652;2025-09-29
689632255;22841961;3781ef42-00a1-4c6f-8e66-0957d264230e;20;27402652;2025-09-29
689632252;22926746;bf68c01f-ffd4-4ddb-8c1e-e45e987e058b;20;27402652;2025-09-29
689632256;22910593;80f048de-0da3-4b3b-bd8b-dea99f23af84;20;27402652;2025-09-29
689632260;69976873;83f16444-bacc-4271-9e9b-a0bfc3126145;20;27402652;2025-09-29
689632272;103528067;144218ba-9279-48d2-916f-846aeeeca307;20;27407776;2025-09-29
689632276;174913184;eb3c2f2b-5f3e-427f-ae62-c724dc23513a;10;27407776;2025-09-29
689632259;69959634;9371b23a-88e1-4a82-a1d7-39b9e45be388;20;27402652;2025-09-29
689632273;174913181;41ec8cb9-ffca-4e35-b0b5-5e2f735a6458;10;27407776;2025-09-29
689632277;174913185;245492d4-8db3-40fb-89a6-0de936b896a2;10;27407776;2025-09-29
689633156;55329908;843f13ec-1225-44df-a831-23b2bb0becbf;20;27407889;2025-09-29
689633165;17187489;72cbd119-b781-457a-a626-241eb3c97e08;20;27407889;2025-09-29
689633186;99157822;3995ac93-2e4f-488b-945a-8baa33029922;20;27407889;2025-09-29
689633322;174913448;edaf26ec-20e8-4a08-9412-db07b4e2a130;10;27407966;2025-09-29
689633368;174913476;98c9b69f-fcfc-4464-a306-b93d251e3868;10;27407974;2025-09-29
689635022;99157828;9b0fe715-632e-4165-a8c9-dd56806c2d33;20;27407889;2025-09-29
689635017;99157826;bc16d024-00b4-44f9-b5c7-ac1fb9df001b;20;27407889;2025-09-29
689635027;99157823;efeb1e9b-d176-4c1a-9c24-f41f5644aee9;20;27407889;2025-09-29
689636887;66688683;6da710b7-f507-4bd4-9d86-94cf56720eb6;20;27395371;2025-09-29
689636959;66691175;c74ef846-2192-495f-b3f5-72d5d0fc076c;20;27408709;2025-09-29
689636973;63917355;6a1753b1-a6d7-4b33-975e-587ab3c3acad;20;27407889;2025-09-29
689636972;61419590;e7a2420c-0a29-4144-b0ba-2c964b51756c;20;27407889;2025-09-29
689636985;22986083;caf26cb9-d5a6-4ba7-9e16-3b30a6add49b;20;27404382;2025-09-29
689636998;22979730;23bf197b-d4c1-4849-9b8a-7f2c63b801b5;20;27404382;2025-09-29
689637002;22986330;87e87e18-2eb1-4947-8d99-0c59d46029cf;20;27404382;2025-09-29
689636982;22980280;2b338cc0-cadc-4adb-9978-702fefe30900;20;27404382;2025-09-29
689636986;22970355;064ac42b-d195-47b4-960d-a7163f57c0a2;20;27404382;2025-09-29
689637001;22980193;8eff25db-c138-477c-af9d-fedff5ad8790;20;27404382;2025-09-29
689637005;66695826;7e58d7f0-4143-4284-a546-3277826e2163;20;27408717;2025-09-29
689637006;22979753;9e1486e6-fd85-4d77-8d1a-31126075571b;20;27404382;2025-09-29
689637012;22979054;b2e34742-edd3-489d-97e7-9e4bc64520db;20;27404382;2025-09-29
689637018;22976447;996a7835-4858-47d0-be07-3cf99523404f;20;27404382;2025-09-29
689637011;22979825;bad2227d-1375-4f5c-88c2-0d4347f584f6;20;27404382;2025-09-29
689637015;22977752;226a8a0b-61cb-4f78-ad05-39f9d0d4d8e4;20;27404382;2025-09-29
689637037;22979812;82f9c1a7-335d-49b2-8a63-5632ca175a79;20;27404382;2025-09-29
689637046;22979737;dee784fb-c86e-4117-acfe-163d297f9f4f;20;27404382;2025-09-29
689637053;22978624;283d4170-766d-48aa-932f-ed39685418b4;20;27404382;2025-09-29
689637054;22979732;9842be9c-30a0-4261-ab72-e6623552b267;20;27404382;2025-09-29
689637165;16075937;46fe0058-9c32-4d08-b843-c3b4be479e52;20;27408736;2025-09-29
689637194;174915262;0163fa7c-a06c-4a1d-b84a-b63247d49e08;10;27408744;2025-09-29
689637238;174915289;e1af074a-5ed1-44ad-a847-410d51aab33e;10;27408744;2025-09-29
689637279;174915316;0553e96a-d6ab-4a14-8c9a-1cdff94846aa;10;27408744;2025-09-29
689637290;174915321;761103f2-dd71-4fb6-b005-ab657f830c2b;10;27408744;2025-09-29
689637318;174915342;ed30a07c-f7f7-4c87-927d-136ea172fcae;10;27408744;2025-09-29
689637321;174915345;5bf5a62c-d0a6-40a7-bd3f-4bf6b20b453e;10;27408809;2025-09-29
689637372;174915386;8722c649-400a-4c45-b6e1-35bda6835d0d;10;27408829;2025-09-29
689637374;63811007;d2ed19f1-5489-4a4a-af16-b75d68276fe0;20;27408830;2025-09-29
689637452;174915462;61197c4d-7218-4a31-953d-0f115d5396c1;10;27408836;2025-09-29
689637460;63811105;4672524c-b6e6-4bce-8fba-c3e69b26f979;20;27408839;2025-09-29
689637467;64151489;3f0b810e-999b-4cca-a996-57e96197ee36;20;27408842;2025-09-29
689637508;66465856;e66711cc-99b4-4b7c-bd99-1ce59b116ab7;20;27408863;2025-09-29
689637523;70690409;1cc8a2ed-85f5-40e5-afcc-1ee12899b2e4;20;27408863;2025-09-29
689637529;58841670;2224d59b-a074-430d-8a9d-3f5a64162580;20;27408863;2025-09-29
689637552;30137800;bb6e8aac-f08a-4d8e-9d4f-193774a95fcb;20;27408863;2025-09-29
689637547;53788410;66ef8515-b453-47c8-9641-5c90abaa2949;20;27408863;2025-09-29
689640288;174917135;a46181fe-ba91-4351-9b99-df8a6aa2f565;10;27409430;2025-09-29
689640497;6555445;782c9c4f-79e6-4cc6-b7b0-02885717eeab;20;27409456;2025-09-29
689640554;88087426;998cdb25-cf6f-4b2c-863b-8282b527dc2f;50;27409470;2025-09-29
689640761;66794878;d636d13f-dd86-4fe0-b74c-8aac2be23d7e;20;27409509;2025-09-29
689640793;170419029;cb856b08-1198-4186-b79e-181c6e32cdc5;30;27409513;2025-09-29
689640825;103050825;23551497-1b1a-4b34-8cc1-34a2c4d63a0b;30;27409523;2025-09-29
689642543;174917825;94c473a1-4b5e-4998-9fb2-e4efd6ec9798;10;27404851;2025-09-29
689642545;174917827;2f96459b-8c38-49ce-9255-21ff4191c3aa;10;27404851;2025-09-29
689642547;174917829;8c8da60f-4ede-474e-bf45-0c0b61312ceb;10;27404851;2025-09-29
689642549;174917831;0da80744-f717-47ce-a67b-32b97e3d2bf6;10;27404851;2025-09-29
689642551;174917833;d8d5d449-1fee-4cae-be6e-7e53bdcfc110;10;27404851;2025-09-29
689642553;174917835;37f55fef-3ea5-4da4-aca5-5fe105e86663;10;27404851;2025-09-29
689642577;174917836;7b5fafe0-4152-4588-b1fd-c94bb766fb9f;10;27409629;2025-09-29
689642586;45884925;ffdd65c2-447a-4a17-896e-4f62d68b3a5d;20;27409632;2025-09-29
689642722;28339890;7a957d39-e98c-451b-be59-6c2bf31e9048;20;27409678;2025-09-29
689642737;31307458;946904f7-806c-4bfc-9ba5-22aa9f8a6557;20;27409678;2025-09-29
689642765;58593263;1f54c56e-8d98-48f8-b3ea-df68267ee05f;20;27409678;2025-09-29
689643644;174918451;41243bd2-0416-4fb5-9015-05a83c2c0452;10;27409830;2025-09-29
689643721;174918478;e18ccb6d-cd22-4adb-a436-5d4b60ce1d6f;54;27409838;2025-09-29
689643724;174918479;964c4ca5-0d78-4691-878d-660c714f8b69;10;27409838;2025-09-29
689643858;174918514;d8b576d4-9f2e-468b-8a47-abae9bc9dbc5;10;27409856;2025-09-29
689644045;61213269;6da7818b-f75e-460b-9f88-e48e6004205b;20;27409936;2025-09-29
689644060;100790595;07ea128c-8fa9-457e-914a-6457a9bb1bee;50;27409947;2025-09-29
689644154;34660992;5bf5e8ec-39d8-4554-89fa-cae23ab10da9;20;27410000;2025-09-29
689644425;172394580;85cfd22f-4a53-407f-861b-a2af64a67855;30;27410069;2025-09-29
689644998;70623456;0ca2e368-c11d-4e66-96c7-a64365199244;20;27409678;2025-09-29
689644989;70630629;77e7ebd5-a975-4bb4-bdfc-95a25207e920;20;27409678;2025-09-29
689645015;60404924;74288d4b-93e2-42a1-9d53-4974ed0db5f7;20;27409678;2025-09-29
689645012;160761886;22d1ed36-2862-4a75-af6a-3cb01d931cc9;20;27409678;2025-09-29
689645030;60340727;715d5179-7003-4f12-8d25-62de4b8b1967;20;27409678;2025-09-29
689646261;174920086;b2e6af1f-d9bf-4c78-b87a-dd698cfd8909;54;27410400;2025-09-29
689646263;174920087;3203cfbb-0902-417b-86bc-45fb771fdc24;54;27410400;2025-09-29
689646291;174920104;29a04af8-b009-438c-aeef-896a5aa87cb1;10;27410411;2025-09-29
689646389;104781699;693eadd2-d384-4677-8fc5-a1cee8982202;20;27410437;2025-09-29
689646572;98862865;3f4b1022-a861-4086-9d2d-556f2b551917;20;27410502;2025-09-29
689646606;32116037;ed731e9d-39cd-4758-8b0b-0a733a4534aa;20;27410516;2025-09-29
689646685;168301149;95b282ff-eb75-48ce-86a3-0dff5cde6ddd;50;27410540;2025-09-29
689646814;4227761;819de403-30ec-4097-ab71-7eaac9d786d3;20;27410502;2025-09-29
689646968;4227736;740e2620-f696-4818-b565-e156cf020126;20;27410502;2025-09-29
689649327;73280525;25b3180d-5b08-4dc3-8cf5-3d647a49fddd;20;27410502;2025-09-29
689649399;83116698;6bf9b2c8-94a6-4d96-95b3-5e7431cd959c;20;27410502;2025-09-29
689649392;174922005;206ad365-a9bf-4fc8-bca4-155ac4d2807d;10;27410850;2025-09-29
689649433;61971621;b85ca016-6222-486f-91d0-491268b2f860;20;27410502;2025-09-29
689649503;77805956;4d214bb2-c1ff-4ac8-84de-49dfe78bbe5a;20;27410502;2025-09-29
689649545;89069238;78f58a74-7127-4f03-8697-057da89a97c8;20;27410917;2025-09-29
689649625;73297311;a72bfd35-bd2a-47bc-9039-6f1b5447ec62;20;27410502;2025-09-29
689649650;41358542;da269257-4777-41c5-9b81-0cb415b7d286;20;27410918;2025-09-29
689649684;89075298;457ae0c4-b5ec-42ec-a4e9-afd82241eb11;20;27410961;2025-09-29
689649797;32632058;11bb3482-c859-405a-9842-70fa73ad8e82;20;27410981;2025-09-29
689649821;41330756;48083919-2eac-4c7e-90d7-93413d6893e3;20;27410918;2025-09-29
689649873;41300753;39154a41-21aa-4b1b-b855-32484b26b377;20;27410918;2025-09-29
689649899;81621010;cfa9aef0-a66a-461f-92fb-404130106e83;20;27411031;2025-09-29
689652923;168301155;8353f8f9-8989-4c18-b26a-fb33b0223e04;50;27411285;2025-09-29
689653097;174924510;77e55a5f-14dd-416e-93c9-0a72bf918a22;10;27411341;2025-09-29
689653359;174924714;e6aef534-6c76-4331-b49e-7a339b41ed31;10;27411406;2025-09-29
689664235;10366594;e510b25e-ed23-4134-92a5-1ecfe45e5f04;20;27412009;2025-09-29
689664533;6552636;cfbca566-4df9-44d6-af53-023bd5969db6;20;27412075;2025-09-29
689665969;163099348;e5e92011-d8b8-4f02-8486-1571e048f9d9;50;27412172;2025-09-29
689666427;63671199;418ba42f-a0c9-452b-9e9c-dae4b0e4c892;20;27412226;2025-09-29
