ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27407379;об уточнении сведений, содержащихся в государственном адресном реестре;2025-09-25;88;23;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЯЛУТОРОВСКА;2025-09-29
27407483;О внесении кадастровых номеров в сведения об адресах в государственный адресный реестр по результатам инвентаризации;2025-09-24;579-р;15;1;2025-09-29;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ГОРОДА ИШИМА;2025-09-26
27407549;Об утверждении перечня неактуальных адресов объектов адресации, подлежащих удалению из  государственного адресного реестра;2025-09-25;1992-ГАР;23;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ТЮМЕНИ ДЕПАРТАМЕНТ ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ И ГРАДОСТРОИТЕЛЬСТВА;2025-09-29
27407599;о присвоении объекту адресации адреса;2025-09-23;А-1990/25;24;2;2025-09-29;Администрация города Тобольска;2025-09-29
27407608;о присвоении объекту адресации адреса;2025-09-22;А-1976/25;24;2;2025-09-29;Администрация города Тобольска;2025-09-29
27407618;о присвоении объекту адресации адреса;2025-09-23;А-1985/25;24;2;2025-09-29;Администрация города Тобольска;2025-09-29
27407979;Об утверждении перечня необходимых изменений в сведения, содержащиеся в государственном адресном реестре;2025-09-29;2012-ГАР;23;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ТЮМЕНИ ДЕПАРТАМЕНТ ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ И ГРАДОСТРОИТЕЛЬСТВА;2025-09-29
27408289;Об утверждении перечня неактуальных адресов объектов адресации, подлежащих удалению из  государственного адресного реестра;2025-09-25;1993-ГАР;23;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ТЮМЕНИ ДЕПАРТАМЕНТ ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ И ГРАДОСТРОИТЕЛЬСТВА;2025-09-29
27408277;об уточнении сведений, содерщащихся в государственном адресном реестре;2025-09-29;112;23;2;2025-09-29;АДМИНИСТРАЦИЯ ЯЛУТОРОВСКОГО РАЙОНА;2025-09-29
27408340;Об утверждении перечня неактуальных адресов объектов адресации, подлежащих удалению из  государственного адресного реестр;2025-09-29;2014-ГАР;23;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ТЮМЕНИ ДЕПАРТАМЕНТ ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ И ГРАДОСТРОИТЕЛЬСТВА;2025-09-29
27416401;о присвоении адреса;2025-09-29;347;24;2;2025-09-29;АДМИНИСТРАЦИЯ ЯЛУТОРОВСКОГО РАЙОНА;2025-09-29
27408742;О присвоении объекту адресации адреса;2025-09-26;7047/25-ДИОГ;24;2;2025-09-29;АДМИНИСТРАЦИЯ ТЮМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
27408769;О присвоении объекту адресации адреса;2025-09-26;7042/25-ДИОГ;24;2;2025-09-29;АДМИНИСТРАЦИЯ ТЮМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
27408747;О присвоении объекту адресации адреса;2025-09-26;7046/25-ДИОГ;24;2;2025-09-29;АДМИНИСТРАЦИЯ ТЮМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
27408756;О присвоении адреса бане;2025-09-26;1321;15;2;2025-09-29;АДМИНИСТРАЦИЯ ИСЕТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
