ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27410543;О размещении дополнительных адресных сведений в Государственном адресном реестре;2025-09-29;245;21;1;2025-09-29;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ЯРЛУКОВСКИЙ СЕЛЬСОВЕТ ГРЯЗИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27410690;О присвоении адреса жилому дому;2025-09-26;112;21;2;2025-09-29;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ НИЖНЕВОРГОЛЬСКИЙ СЕЛЬСОВЕТ ЕЛЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27410751;Об аннулировании адреса объекта адресации;2025-09-22;17;21;2;2025-09-29;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ КУЛИКОВСКИЙ СЕЛЬСОВЕТ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27410746;О внесении изменения в содержащиеся в Государственном адресном реестре сведения о кадастровом номере земельного участка, расположенного по адресу: Российская Федерация, Липецкая область, Измалковский муниципальный округ, деревня Матвеевка, улица Окружная, земельный участок 22;2025-07-21;1876;21;1;2025-09-29;АДМИНИСТРАЦИЯ ИЗМАЛКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27410757;Постановление о размещении дополнительных адресных сведений в Государственном адресном реестре;2025-09-29;46;21;1;2025-09-29;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ВОРОН-ЛОЗОВСКИЙ СЕЛЬСОВЕТ ХЛЕВЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27410764;О присвоении адреса земельным участкам;2025-09-29;175-п;24;2;2025-09-29;ЧАСТОДУБРАВСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ЛИПЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27410802;Приказ №55 от 26.09.2025г.;2025-09-26;55;24;2;2025-09-29;ПАНИНСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ДОБРОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27411173;Об изменении дополнительных адресных сведений в Государственном адресном реестре;2025-09-26;196;21;1;2025-09-29;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ЛЕВ-ТОЛСТОВСКИЙ СЕЛЬСОВЕТ ЛЕВ-ТОЛСТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27411180;О внесении изменения в адресные сведения в Государственном адресном реестре;2025-09-26;58;21;1;2025-09-29;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЕРХНЕЛОМОВЕЦКИЙ СЕЛЬСОВЕТ ДОЛГОРУКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;2025-09-29
27411183;О присвоении адреса земельному участку и расположенному на нем жилому дому;2025-08-21;870;21;2;2025-09-29;Администрация городского поселения город Грязи Грязинского муниципального района Липецкой области Российской Федерации;2025-09-29
