ID;OBJECTID;CHANGEID;CHANGEIDEND;TYPEID;VALUE;UPDATEDATE;STARTDATE;ENDDATE
1644469784;174921934;689649256;0;8;48:05:0810204:88;2025-09-29;2025-09-29;2079-06-06
1644469786;174921934;689649256;0;13;426154521010000000240108000100000;2025-09-29;2025-09-29;2079-06-06
1503241257;19751184;590035466;689666936;8;48:04:0000000:1057;2025-09-29;2024-02-13;2025-09-29
1335219327;19735300;465447190;689666970;8;48:06:1270111:2649;2025-09-29;2022-11-11;2025-09-29
1644591703;31723891;689688972;0;8;48:15:1050112:515;2025-09-29;2025-09-29;2079-06-06
1644602957;174940936;689691876;0;15;3;2025-09-29;2025-09-29;2079-06-06
586027778;66484816;99154218;689694845;8;48:12:0360105:272;2025-09-29;2018-07-30;2025-09-29
1644625459;72188867;689697141;0;8;48:16:0710320:404;2025-09-29;2025-09-29;2079-06-06
1614534214;18042773;647193691;689735215;8;48:16:1190107:251;2025-09-30;2025-06-03;2025-09-30
1644807448;174965901;689747712;0;8;48:07:0780703:325;2025-09-30;2025-09-30;2079-06-06
1644807450;174965901;689747712;0;13;426214321010000000540020000100000;2025-09-30;2025-09-30;2079-06-06
1644807615;174965919;689747761;0;15;2;2025-09-30;2025-09-30;2079-06-06
1644815481;174966772;689750428;0;8;48:06:1641201:182;2025-09-30;2025-09-30;2079-06-06
1644815483;174966772;689750428;0;13;426184281010000006840004000300000;2025-09-30;2025-09-30;2079-06-06
1644815457;174966768;689750421;0;15;1;2025-09-30;2025-09-30;2079-06-06
1644815460;174966769;689750423;0;8;48:06:1641201:181;2025-09-30;2025-09-30;2079-06-06
1644815462;174966769;689750423;0;13;426184281010000006840004000200000;2025-09-30;2025-09-30;2079-06-06
1644815496;174966774;689750431;0;15;4;2025-09-30;2025-09-30;2079-06-06
1644829528;66484816;689754174;0;8;48:12:0360105:363;2025-09-30;2025-09-30;2079-06-06
1644829531;174968237;689754176;0;15;1;2025-09-30;2025-09-30;2079-06-06
1398241803;50299454;507547768;689754175;8;48:06:1020104:26;2025-09-30;2023-08-01;2025-09-30
1644937927;158185802;689798723;0;20;05.03.2024;2025-10-01;2025-10-01;2079-06-06
1644938784;174981171;689798950;0;15;7;2025-10-01;2025-10-01;2079-06-06
1335347748;4486177;465573338;689804321;8;48:05:0460405:563;2025-10-01;2022-11-11;2025-10-01
1645016648;174991752;689819610;0;8;48:19:6170110:198;2025-10-01;2025-10-01;2079-06-06
1645016650;174991752;689819610;0;13;427150000010000022540114000100000;2025-10-01;2025-10-01;2079-06-06
