ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27407397;Об удалении некорректного кадастрового номера из ФИАС;2025-09-23;156;24;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;2025-09-29
27406976;Об аннулировании адресных сведений из ГАР;2025-09-23;1864;24;2;2025-09-29;Департамент муниципального имущества и земельных отношений Администрации города Красноярска;2025-09-29
27406997;Об утверждении перечня адресных сведений;2025-09-25;1890;24;2;2025-09-29;Департамент муниципального имущества и земельных отношений администрации города Красноярска;2025-09-29
27407055;О внесении изменений по объекту адресации;2025-09-29;T-28944996;21;4;2025-09-29;АДМИНИСТРАЦИЯ ШЕЛОМКОВСКОГО СЕЛЬСОВЕТА ДЗЕРЖИНСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2025-09-29
27407123;О внесении изменений по объекту адресации;2025-09-29;T-28944617;21;4;2025-09-29;АДМИНИСТРАЦИЯ МИНДЕРЛИНСКОГО СЕЛЬСОВЕТА СУХОБУЗИМСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2025-09-29
27407160;Об удалении некорректного кадастрового номера из ФИАС;2025-09-23;178;24;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;2025-09-29
27407167;Об удалении некорректного кадастрового номера из ФИАС;2025-09-23;175;24;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;2025-09-29
27407171;О внесении изменений по объекту адресации;2025-09-29;T-28945124;21;4;2025-09-29;АДМИНИСТРАЦИЯ НОВОЕЛОВСКОГО СЕЛЬСОВЕТА БОЛЬШЕУЛУЙСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2025-09-29
27407168;Об удалении некорректного  кадастрового номера из ФИАС;2025-09-23;174;24;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;2025-09-29
27407265;Об актуализации сведений содержащихся в ФИАС;2025-09-25;137-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ИДРИНСКОГО СЕЛЬСОВЕТА;2025-09-29
27407280;О присвоении адреса;2025-09-29;786;21;2;2025-09-29;Администрация поселка Емельяново Емельяновского района Красноярского края;2025-09-29
27407274;О присвоении адреса земельному участку;2025-09-29;591;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЭЛИТОВСКОГО СЕЛЬСОВЕТА ЕМЕЛЬЯНОВСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2025-09-29
27407277;О присвоении адреса объектам недвижимости;2025-09-29;593;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЭЛИТОВСКОГО СЕЛЬСОВЕТА ЕМЕЛЬЯНОВСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2025-09-29
27407315;Об удалении некорректного кадастрового номера из ФИАС;2025-09-23;171;24;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;2025-09-29
27407331;Об удалении некорректного кадастрового номера из ФИАС;2025-09-23;168;24;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;2025-09-29
