CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689623378;174909239;b77ebebc-b559-49f0-a17c-990eae66215b;10;27406556;2025-09-29
689623380;174909241;6c09802b-26c6-466f-9bd8-c4d0329ca100;10;27406556;2025-09-29
689623382;174909243;e3c497a5-8842-4d01-8c30-94631494ed2d;10;27406556;2025-09-29
689623384;174909245;fe7a4909-1fab-436d-b928-bd8b8f25a3ac;10;27406556;2025-09-29
689623386;174909247;0a073dd4-76c4-4d39-9028-8d126883743c;10;27406556;2025-09-29
689623388;174909249;beac5cd8-0cf2-466f-82ab-1400a141d194;10;27406556;2025-09-29
689623390;174909251;de38b433-e728-4515-9e28-401ccea0b453;10;27406556;2025-09-29
689623392;174909253;5a19c5ec-00ac-41a9-a09a-2788982ca48a;10;27406556;2025-09-29
689623394;174909255;362b9ff7-ef21-4de1-883b-acb3f891c7fb;10;27406556;2025-09-29
689623396;174909257;24370372-c2d6-43f7-8ced-618bf13399e4;10;27406556;2025-09-29
689623398;174909259;1493ac59-9b78-446c-bd89-9121dd1abdce;10;27406556;2025-09-29
689623400;174909261;db1deb42-08ab-4fb3-9106-7c2f7218d3cf;10;27406556;2025-09-29
689623402;174909263;fe606c5a-5c41-42b5-ba91-e09361ffdeb8;10;27406556;2025-09-29
689623404;174909265;f8c78a63-9351-4141-b5e8-d067e58ddb0f;10;27406556;2025-09-29
689623406;174909267;4fe8c4f2-8469-49a4-807c-eaf2402083d9;10;27406556;2025-09-29
689623409;174909270;48dd5a09-8cfa-4e5d-b703-8a590cbdb8f2;10;27406558;2025-09-29
689623410;174909271;fda18682-d76f-4e16-a491-4e525f0e33b0;10;27399854;2025-09-29
689623414;62992273;ea6783d3-ae6e-4e35-82a5-474c8dbfa8bf;30;27406562;2025-09-29
689623424;174909275;f964679e-96fc-4977-8cd9-931daee0e169;10;27406565;2025-09-29
689623426;174909277;7907c297-3c6a-4fb6-b685-7a0b85c416d1;10;27406565;2025-09-29
689623428;174909279;e9849a87-b259-4ee7-8caf-b5634a28e81f;10;27406565;2025-09-29
689623411;174909272;74fda426-8626-4fc3-ac7b-5841b57ef26a;10;27406559;2025-09-29
689623415;66463961;385d0f43-5102-4666-b121-fb256b568c72;30;27397645;2025-09-29
689623417;66468807;6fc6aecc-d43a-4e0c-995c-6424e7b429b7;30;27397645;2025-09-29
689623419;66476948;0a5967eb-dbc5-43bc-8284-d21a6d14f7a6;30;27397645;2025-09-29
689623421;66441093;b479e2e1-072d-4ca1-bf7c-324711ca6e55;30;27397645;2025-09-29
689623430;174909281;6a78e5af-a9cb-4577-894c-0ffafde86596;10;27406565;2025-09-29
689623432;174909283;ab2b2b5c-330d-4110-bbf9-96217174f2df;10;27406565;2025-09-29
689623434;174909285;d7e32113-15a3-46a0-893f-aca3725f5f3e;10;27406565;2025-09-29
689623436;174909287;6afc0e8f-f55f-4aee-866b-23656065fd7e;10;27406565;2025-09-29
689623438;174909289;c0f45605-14a5-4446-8120-e2829827944d;10;27406565;2025-09-29
689623440;174909291;c6cd2744-3c53-4f0d-8223-2839f8b4b85b;10;27406565;2025-09-29
689623456;4775472;fce57d48-9e26-43ab-9f72-cc07f186fab0;30;27406568;2025-09-29
689623455;97407061;40917ea8-48e7-4142-a153-fcb18af472b7;30;27406567;2025-09-29
689623573;174909416;86daf52a-03b2-4fd6-a1ec-c2f54ded3120;10;27406580;2025-09-29
689623575;174909418;c8e9fb68-2e08-42fa-bc4c-854752c72b92;10;27406580;2025-09-29
689623577;174909420;f9b75175-d7a6-43f8-a0d7-9a9a8460cde1;10;27406580;2025-09-29
689623579;174909422;3ab5e6bd-be27-4060-a827-848ebf5527b7;10;27406580;2025-09-29
689623602;174909437;9ed1c4e8-fed8-485e-8595-a0f1c1e34625;10;27406589;2025-09-29
689623604;174909439;8c4a8118-55ea-4f56-b244-f38fd1af7f8d;10;27406589;2025-09-29
689623581;174909424;6aa8b077-5f87-4d24-869a-cca45280d685;10;27406580;2025-09-29
689623583;174909426;e1c2d4fb-b3dc-4d2d-8f43-69f8f4edb99d;10;27406580;2025-09-29
689623585;174909428;c8b5a1e5-32ad-4d15-b754-ef18c9583847;10;27406580;2025-09-29
689623587;174909430;c13b7107-d1a3-4cc8-a86c-b8027c5ef2d8;10;27406580;2025-09-29
689623589;174909432;bcd9510f-5f82-4a8c-9557-38d7cb5d49b5;10;27406580;2025-09-29
689623591;174909434;0d5bac35-133e-4ac0-ac60-ab4cf1ff1851;10;27406580;2025-09-29
689623625;85098003;68cf11bc-bba9-4f94-86d6-d8e2ab934081;20;27406591;2025-09-29
689623606;174909441;25a82087-851e-40fc-8136-744381c59053;10;27406589;2025-09-29
689623608;174909443;fe303b8b-0b88-4408-99ec-8d1b4391a296;10;27406589;2025-09-29
689623610;174909445;be31709e-4a1d-479f-b8d7-8e1e3260e022;10;27406589;2025-09-29
689623612;174909447;12dadcc9-2c8d-4520-ae9f-df9a870b9369;10;27406589;2025-09-29
689623614;174909449;21017036-bdea-4454-8d36-87b2548a240c;10;27406589;2025-09-29
689623616;174909451;389b9d4e-d04b-431e-b2fb-ba75c6c82957;10;27406589;2025-09-29
689623618;174909453;ee8ca9fc-1401-4bb6-aad6-a6f4132f6f50;10;27406589;2025-09-29
689623622;36249378;64cdcea9-88d9-4d06-baeb-3d9fef597ad0;20;27406591;2025-09-29
689623628;85097896;a4ddfb2a-a00f-4a0b-b543-47a621aaa58d;20;27406591;2025-09-29
689623665;172750214;a414d39e-b8f5-4fe5-9309-ee6452ab798c;20;27406591;2025-09-29
689623863;174909615;b5026c7f-c957-4336-b906-c2ac6c987420;10;27406655;2025-09-29
689623865;174909617;3b48d605-4a1d-44ff-ad26-f5ed9669a12f;10;27406655;2025-09-29
689623867;174909619;c37eeb2c-100d-440e-bf5e-5a0069acc19e;10;27406655;2025-09-29
689623869;174909621;371664fb-8a90-4ead-bea4-bbc850b0793c;10;27406655;2025-09-29
689623871;174909623;8f7e6af5-2988-4e4d-af8a-3fe1c705241e;10;27406655;2025-09-29
689623873;174909625;693b322c-2d31-45bd-813d-c00cfb1923de;10;27406655;2025-09-29
689623888;174909640;a81f5fa0-1fac-4f92-a682-ceb46e5834d5;10;27406657;2025-09-29
689623876;174909628;5f66cecc-d12b-44ac-b2de-eb57b193ebd4;10;27406656;2025-09-29
689623878;174909630;41e2946b-28db-439b-9479-4f1cd601939d;10;27406656;2025-09-29
689623880;174909632;e0101d4e-59ba-4d74-8e45-a6899d69dd4e;10;27406656;2025-09-29
689623882;174909634;d1f5d559-70b0-40c2-94df-874f741a7b86;10;27406656;2025-09-29
689623884;174909636;391ef75d-82c5-4f5a-9ba7-3e848c5dafdf;10;27406656;2025-09-29
689623886;174909638;b797f0e3-1b3f-4906-b8d4-4415cbe64f7e;10;27406656;2025-09-29
689623889;174909641;d8e925c8-d84f-4c5c-a799-a23460e6dc5f;10;27406658;2025-09-29
689623913;82241338;cd7a9fd4-e8de-41fc-b4b2-6377a22dbbd9;20;27406664;2025-09-29
689623891;174909643;a79d5046-77da-4211-b5db-74002bc24896;10;27406659;2025-09-29
689623893;174909645;d727260f-75a1-4cfe-bf90-3de7815bd52c;10;27406659;2025-09-29
689623895;174909647;e7da7c8a-6d25-4c88-94fa-57fd74da895e;10;27406659;2025-09-29
689623897;174909649;c93e763b-4a46-4c1e-9e20-4c1dae19ffe7;10;27406659;2025-09-29
689623914;174909664;4dd4f021-8e7f-4332-96e7-3e149a624f22;10;27406665;2025-09-29
689623915;174909665;744690cd-4f86-4432-9fad-bfd519705ebc;10;27406666;2025-09-29
689623944;174909694;0d2a653d-5db5-42c2-b0e8-e03a071300d7;10;27406669;2025-09-29
689623918;174909668;2250d3b2-eaeb-4508-bda3-3d13fa66959e;10;27397366;2025-09-29
689623920;174909670;07484256-c7f3-4df9-a86e-933ed48315d2;10;27397366;2025-09-29
689623922;174909672;e11156a8-bf48-4d74-982c-bbf52c19e1ce;10;27397366;2025-09-29
689623924;174909674;f156f9c5-2a40-4667-bd67-1eae68eaf815;10;27397366;2025-09-29
689623926;174909676;5abfe7b2-4baf-450b-ae48-8d6a19806bb1;10;27397366;2025-09-29
689623928;174909678;63232582-880c-4b58-b94c-5a20776f5f18;10;27397366;2025-09-29
689623930;174909680;0fd426b2-e849-4695-9aa9-7509f4b3808f;10;27397366;2025-09-29
689623932;174909682;e1a0971b-b44e-4a7e-87c5-1d3bac486046;10;27397366;2025-09-29
689623934;174909684;408e063d-f60a-41cb-bea9-c1523c2f5ecd;10;27397366;2025-09-29
689623936;174909686;d48708a0-b2b4-47c6-96d1-d785534db947;10;27397366;2025-09-29
689623938;174909688;4a7811c8-5b2e-4fe9-86c5-8b69880a766f;10;27397366;2025-09-29
689623940;174909690;4fec7c9a-1dcd-47d3-9f4c-48182da1ab33;10;27397366;2025-09-29
689623942;174909692;767ea7bc-f637-48d2-8d7a-ffc67a3a9811;10;27397366;2025-09-29
689623945;174909695;c00dd681-b6a7-4e3e-9aea-a474c7d8128c;10;27406670;2025-09-29
689623962;174909711;333c4adf-0559-4a96-a54d-cfeecd9c0bca;10;27406673;2025-09-29
689623948;174909698;30ca48fb-ef63-48b6-8d11-10c90a8d505e;10;27406671;2025-09-29
689623950;174909700;704dc8ba-e9de-419c-b461-33886a7fc191;10;27406671;2025-09-29
689623952;174909702;ed7660e7-d2ce-497f-bf0c-54b6cb42bb68;10;27406671;2025-09-29
689623954;174909704;7d6b21f7-569b-44c7-ad4c-39834ed4b477;10;27406671;2025-09-29
