CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689629498;174911969;0f83ee60-0e07-48eb-bc3e-6ac85d62ff93;10;27407176;2025-09-29
689629506;174911975;d58f4201-fc81-4d0f-a6e0-f3fd6082fae1;10;27407182;2025-09-29
689629512;20795209;056a1fef-b21e-4b2e-bb41-ec689eafd200;20;27398082;2025-09-29
689629516;10238067;157a0951-0be7-48af-95e6-2b91cfb1c25b;20;27407186;2025-09-29
689629501;174911970;14a2d426-474e-4de6-9e91-ef6eafa8e9a3;10;27407179;2025-09-29
689629507;174911976;19499dce-4065-4b52-b291-15c2908c1255;10;27407182;2025-09-29
689629513;20791356;53a81798-94d4-4624-bee1-d41349720655;20;27398082;2025-09-29
689629518;72468186;4ff13dbc-6fe8-423f-887f-4b61b1a68fec;20;27398082;2025-09-29
689629522;72666113;83b8e825-bb82-469c-a839-67495f14bd1d;20;27398082;2025-09-29
689629528;74173872;f7691fa0-7057-4ec8-bda7-5ea0e934acd1;20;27398082;2025-09-29
689629532;3539659;7c3a8d11-3459-44dd-a457-2dd67907b1d1;20;27398082;2025-09-29
689629539;82945490;d0a4e1a2-d5ed-4058-92db-28e8ae3a6ef1;20;27398082;2025-09-29
689629545;30501634;565b0c6f-de51-405b-8a47-7ea47da3cbdd;20;27398082;2025-09-29
689629527;55431870;0c73c86d-835b-41db-8f6c-84f42148f2c4;20;27407191;2025-09-29
689629531;74231659;c1ffaedd-d0b0-49aa-b98e-81216e7348da;20;27398082;2025-09-29
689629535;82966181;03e47d49-eac8-4afc-aa8d-01887e6d653c;20;27398082;2025-09-29
689629540;30528612;92864508-0fb6-4adb-b717-615d49331ccb;20;27398082;2025-09-29
689629572;30554263;cc76e8f6-8150-4268-9a86-58e75e2b00c9;20;27398082;2025-09-29
689629571;30507301;2295b12b-7535-4ccd-80ec-1ccb20686463;20;27398082;2025-09-29
689629575;22983456;d9672d07-2e25-433c-98d4-54990b0b712a;20;27398082;2025-09-29
689630750;23245953;d663e47c-854e-431b-94b7-7e4cda394e51;20;27407420;2025-09-29
689630756;174912535;7f50b95e-9d32-4be5-b1b8-54baa35fbda7;10;27407426;2025-09-29
689630762;21766947;31ad1460-f7c6-444d-9311-fc4bb1d1dbed;20;27407430;2025-09-29
689630768;22109084;c7a8cc90-5eb7-4d06-ba26-57cd2e7d3c1b;20;27407435;2025-09-29
689630749;174912533;d8dcac5d-42f2-4d8b-ad1d-fb205f32213d;10;27407419;2025-09-29
689630761;45654082;3b77c852-e342-4aea-a42e-1d7566b328ae;20;27407429;2025-09-29
689630771;5234215;4b5888e7-fdd9-45c5-babc-a50d564189f5;20;27407438;2025-09-29
689630792;174912553;f6c21b98-5d53-4133-bbc7-6370f1a01f30;10;27407437;2025-09-29
689630775;174912546;d0a22cd0-304e-4409-a7bf-a0d4171149ac;10;27407437;2025-09-29
