ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
369225;84922771;d2b72572-957f-43af-869e-cb49227a4523;126117623;1кв1;10;74163953;2025-09-29;2015-12-23;2025-09-29;0;0
383544;84937042;18f4cf9f-ad31-4cfa-aed8-bfeb786ac63b;126137947;62б;10;74163639;2025-09-29;2015-12-29;2025-09-29;0;0
395265;84948701;93d979ac-af03-41f2-8dd3-2b6497427ddb;126156101;7/1;10;74163631;2025-09-29;2015-12-29;2025-09-29;0;0
394671;84948107;7ff4e105-250f-4e53-bc74-c8dfc188ff8c;126155181;3/1;10;74163634;2025-09-29;2015-12-29;2025-09-29;0;0
2035532;86581010;c8814ad5-0098-44c5-ae02-68ed406c88b5;128408524;30г;10;74163636;2025-09-29;2015-12-28;2025-09-29;0;0
3706245;88245655;f65c84bd-634e-4d85-b1dd-63a8fb32a0ce;130512221;41кв1;10;74163635;2025-09-29;2015-12-21;2025-09-29;0;0
3931652;88470410;f843990d-bfce-4e51-b0c2-d20e89aac6f4;130783319;62в;10;74163952;2025-09-29;2017-05-29;2025-09-29;0;0
4856491;89393111;735ee9da-b589-49fa-8a09-246c34bc30f1;131856199;24 кв.1;10;74202008;2025-10-01;2015-12-14;2025-10-01;0;0
70677358;168573698;09839417-ef6c-4365-982f-10bf5fb28cff;609142125;24;10;74184863;2025-09-30;2024-12-11;2025-09-30;0;0
74162609;174909295;99f3c7d1-eb63-4212-b823-11ede6a2ca32;689623444;11;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162611;174909297;df0c6e98-ea11-465f-928a-7038c2cde801;689623446;16/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162617;174909303;3d4ec806-9294-438e-9fbf-99c9e4fc36f6;689623452;29;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162607;174909293;db5dae0c-23be-4b4f-b64d-071a8ac3d337;689623442;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162613;174909299;99835255-93ff-45b4-a86b-9b5ccd3f4b31;689623448;1А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162615;174909301;213af2f4-a180-4c76-85ca-5a103eb32607;689623450;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162993;174909715;1df40003-d9ef-426d-b583-343b56187855;689623966;82;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162997;174909719;2ab9c0c5-f7d1-47d1-adcc-a1178a825b7c;689623970;53;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163001;174909736;57be980f-da98-4e53-8d39-f473ed2c3858;689623987;59/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163003;174909738;edafcc21-7b42-48df-aa5e-5004d686d941;689623989;57/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163005;174909740;02ffc50f-84ae-4a2f-850e-5290b532dee4;689623991;41;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163007;174909742;09358371-29f3-4529-9120-d070f9ddf965;689623993;24;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163009;174909744;9438adc6-7c43-41ff-bd0d-682289cfad30;689623995;105/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163011;174909746;39892ad9-b74b-4cfd-a814-746d7b68e2ef;689623997;104/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163013;174909749;01e5dd1c-7cbe-4838-bca9-6d2e3672d405;689624000;84/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163015;174909751;f0f2d9ce-a113-4e32-9354-fb98cd701b94;689624002;8;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74163034;174909770;7054c442-b03f-4df4-96c7-a5c42122751e;689624021;53/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
