ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27414313;О присвоении адреса земельному участку;2025-09-22;915;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414316;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414320;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414325;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414317;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414366;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414375;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414372;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414381;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414417;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414420;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27414431;О внесении кадастровых номеров объектов адресации в Федеральную информационную адресную систему;2025-09-22;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27415115;О внесении изменений по объектам адресации;2025-07-01;382-р;15;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОРЖЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27415169;О присвоении наименования адресообразующему элементу;2025-09-29;H-28949108;21;3;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ЯДРОВСКАЯ ВОЛОСТЬ""";2025-09-29
27415165;О размещении в ГАР(ФИАС) сведений о кадастровых номерах объектов адресации;2025-09-29;86-п;21;2;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""НОВОУСИТОВСКАЯ ВОЛОСТЬ""";2025-09-29
27415180;О присвоении адреса объекту адресации;2025-09-29;H-28949283;15;3;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ЯДРОВСКАЯ ВОЛОСТЬ""";2025-09-29
27415197;О внесении изменений по объекту адресации;2025-09-29;T-28949830;15;4;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ЯДРОВСКАЯ ВОЛОСТЬ""";2025-09-29
27415181;О присвоении адреса жилому дому с КН 60:22:0071405:329 и земельному участку с КН 60:22:0071405:331 в д.Дубровка сельского поселения «Себежское»;2025-09-25;130;21;2;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕБЕЖСКОЕ""";2025-09-29
27415200;О размещении в ГАР(ФИАС) сведений о кадастровых номерах объектов адресации;2025-09-29;86-п;21;2;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""НОВОУСИТОВСКАЯ ВОЛОСТЬ""";2025-09-29
27415206;О внесении изменений по объекту адресации;2025-09-29;T-28950154;15;4;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ТЯМШАНСКАЯ ВОЛОСТЬ""";2025-09-29
27415207;О присвоении адресов объектам недвижимости;2025-09-25;2662;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ВЕЛИКИЕ ЛУКИ;2025-09-29
27415213;Об упорядочении адресного хозяйства;2025-09-29;313;21;2;2025-09-29;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПУШКИНОГОРЬЕ""";2025-09-29
27415257;О присвоении адресов объектам недвижимости;2025-09-25;2663;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ВЕЛИКИЕ ЛУКИ;2025-09-29
27415238;О присвоении адресов объектам недвижимости;2025-09-25;2664;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ВЕЛИКИЕ ЛУКИ;2025-09-29
27415253;О присвоении адресов объектам адресации;2025-09-29;H-28950966;15;3;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ТОРОШИНСКАЯ ВОЛОСТЬ""";2025-09-29
27415284;О присвоении адресов объектам недвижимости;2025-09-25;2665;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ВЕЛИКИЕ ЛУКИ;2025-09-29
27415367;Об упорядочении адресного хозяйства;2025-09-19;436;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТРУГО-КРАСНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27415482;Об упорядочении адресного хозяйства;2025-09-04;414;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТРУГО-КРАСНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27416013;О внесении информации в  Государственный адресный реестр;2025-09-26;718;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДНОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27416592;О внесении в Государственный адресный реестр сведений об объектах адресации;2025-09-26;923;21;2;2025-09-29;АДМИНИСТРАЦИЯ ПОРХОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27416976;О внесении изменений по объектам адресации;2025-09-29;T-28955234;15;4;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ТЯМШАНСКАЯ ВОЛОСТЬ""";2025-09-29
27417104;О размещении дополнительных адресных сведений;2025-09-29;163;21;2;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""БЕРЕЖАНСКАЯ ВОЛОСТЬ""";2025-09-29
27417125;О присвоении адреса земельному участку;2025-09-29;164;21;2;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""БЕРЕЖАНСКАЯ ВОЛОСТЬ""";2025-09-29
27417314;О внесении изменений по объектам адресации;2025-09-29;T-28955846;15;4;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ТЯМШАНСКАЯ ВОЛОСТЬ""";2025-09-29
27417421;О присвоении адреса объекту адресации;2025-09-29;H-28956062;21;3;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕРЕДКИНСКАЯ ВОЛОСТЬ""";2025-09-29
27417439;О внесении изменений по объекту адресации;2025-09-29;T-28956101;15;4;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ТЯМШАНСКАЯ ВОЛОСТЬ""";2025-09-29
27417582;О присвоении адресов объектам адресации;2025-09-29;H-28956401;15;3;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ТЯМШАНСКАЯ ВОЛОСТЬ""";2025-09-29
27417695;О присвоении адреса земельному участку и объекту индивидуального жилищного строительства в деревне Неелово-2;2025-09-29;319-р;15;2;2025-09-29;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ЛОГОЗОВСКАЯ ВОЛОСТЬ""";2025-09-29
27417775;О фактических адресах объектов недвижимости в городском поселении Себеж;2025-09-25;232;21;2;2025-09-29;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""СЕБЕЖ""";2025-09-29
