ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
54425177;39147896;2afad547-de93-4af3-8e34-1785d0ef986f;59330783;13;2;20;23408380;129172962;2025-09-29;2017-12-30;2025-09-29;0;0
56822165;39157020;4cd344cd-163a-4177-bb7e-41fca9085c6f;59339863;10;2;20;23412265;129172961;2025-09-29;2017-12-30;2025-09-29;0;0
56854988;8945222;4d4abfa8-0856-4cb8-b141-5247e61e0a02;15005869;15;2;20;4616040;129172913;2025-09-29;2017-12-30;2025-09-29;0;0
57234568;82509769;52a601e8-c50c-41f1-913e-445f180beaba;122581949;12;2;20;49929876;129174633;2025-09-29;2014-01-04;2025-09-29;0;0
58060689;8933710;5e4c4459-cf77-422e-bf97-1d42f0d10ba4;14988309;11;2;20;4608404;129172912;2025-09-29;2017-12-30;2025-09-29;0;0
59978260;8946630;795b0764-f27b-425b-b291-7453a821793f;15008212;17;2;20;4617323;129172915;2025-09-29;2017-12-30;2025-09-29;0;0
61099613;22324891;89309253-c205-4d8b-8190-36b5ae9a9061;34809999;3;2;20;13165310;129172946;2025-09-29;2017-12-30;2025-09-29;0;0
62045448;20310817;96897d65-f5bb-4752-9e7f-8ecc06d94eef;31799514;19;2;20;11842341;129174619;2025-09-29;2014-01-04;2025-09-29;0;0
62149074;20305397;98000ecd-6327-4a04-989a-6b62ffe5ff6a;31791872;16;2;20;11838775;129174617;2025-09-29;2014-01-04;2025-09-29;0;0
62772388;22329071;a0c7e7e6-5261-4ead-a995-c06a92671842;34818082;1;2;20;13168823;129172944;2025-09-29;2017-12-30;2025-09-29;0;0
64219324;20178770;b536c68e-2ceb-44ba-8342-f1287364a225;31608435;13;2;20;11759472;129174610;2025-09-29;2014-01-04;2025-09-29;0;0
65345825;82511139;c51dc12f-d9d9-4c5d-91da-4dd474048c05;122584057;8;2;20;49930684;129174634;2025-09-29;2014-01-04;2025-09-29;0;0
66114815;8949256;cffedcc3-a1f8-4352-acfb-932bf832fc65;15012168;5;2;20;4619019;129172909;2025-09-29;2017-12-30;2025-09-29;0;0
66499721;8947732;d56f3ff4-3d1d-44a9-b40e-8d48b6fdd76e;15009982;10;2;20;4618117;129172911;2025-09-29;2017-12-30;2025-09-29;0;0
67007000;20296166;dc951729-f0fa-485b-8fb6-32ef9d009d28;31778784;11;2;20;11832907;129174616;2025-09-29;2014-01-04;2025-09-29;0;0
68034699;8934220;eb1cf8ec-f4d0-43bd-b698-23652099cf34;14989501;9;2;20;4608853;129172910;2025-09-29;2017-12-30;2025-09-29;0;0
68480431;39160228;f164cf52-2bee-4649-98b7-96342cebb68d;59345130;2;2;20;23414547;129172957;2025-09-29;2017-12-30;2025-09-29;0;0
68838314;82509179;f677219e-a406-4a6e-902c-150b6eaede58;122580664;13;2;20;49929486;129174631;2025-09-29;2014-01-04;2025-09-29;0;0
25226619;42209512;686b820b-a81d-4d69-8cee-6414c574899f;63787335;2;2;10;0;129188356;2025-10-01;2018-10-17;2025-10-01;0;0
52529435;39157971;103371e7-f6de-4145-b5e7-574b3672d778;59342930;5;2;20;23413377;129172960;2025-09-29;2017-12-30;2025-09-29;0;0
53358827;8940423;1bee2a17-d2f7-42d4-b85a-4474450af96f;15001478;28;2;20;4614100;129172941;2025-09-29;2017-12-30;2025-09-29;0;0
129172655;174935772;931489b4-f211-4661-966a-12968c773622;689680203;126;7;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172755;174936573;60161c95-985e-4e83-a4f9-264393528a9f;689681098;10;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172904;174936959;a1d072f5-fb15-4057-8e1b-9d730c7db741;689682422;32;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
58747739;8948468;67fc8fc1-7999-47cd-b473-8daeee5fdf97;15011522;1;2;20;4618691;129172906;2025-09-29;2017-12-30;2025-09-29;0;0
129172898;174936926;dc967c09-d042-460a-aec4-9e3a158ed98a;689682376;7Б;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
68795645;8951684;f5db5ea3-c410-4d71-9317-dc9220d76acb;15015717;2;2;20;4620329;129172907;2025-09-29;2017-12-30;2025-09-29;0;0
129172909;8949256;cffedcc3-a1f8-4352-acfb-932bf832fc65;689682486;5;2;30;66114815;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172911;8947732;d56f3ff4-3d1d-44a9-b40e-8d48b6fdd76e;689682492;10;2;30;66499721;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172913;8945222;4d4abfa8-0856-4cb8-b141-5247e61e0a02;689682522;15;2;30;56854988;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172921;174937151;f295888d-ac4d-4f96-8b21-36efa0d31a4b;689682678;228;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172923;174937153;93e8aa62-a6f6-4c0d-8a98-ce0cd3e4f8c0;689682680;240;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172925;174937155;422c788e-80ea-48a1-b1b8-0e1ea2e2e84e;689682682;244;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172927;174937157;1624a871-a8e0-494c-80df-501fdec2aba7;689682684;250;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172929;174937159;ea105fa0-f777-4fc7-8246-c6f83ba20c04;689682686;554;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172931;174937161;042134e6-d5a5-4738-b4b7-acfda7c4e64d;689682688;523;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172933;174937163;89784e6e-55f9-48a2-820f-3f5ef9c434d5;689682690;64;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172935;174937165;1c58a33c-a36c-42cb-a1d6-6bcc6b591b1a;689682692;881;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172937;174937167;25a37172-a75d-4f00-ad47-7b1e97d8abf8;689682694;838;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172939;174937180;fc63cf4c-338d-4326-a851-7fa604862d9e;689682707;65Б;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172944;22329071;a0c7e7e6-5261-4ead-a995-c06a92671842;689682717;1;2;30;62772388;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172948;174937186;8a4ff2cd-d804-41e3-95ab-8db049366346;689682727;65В;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172957;39160228;f164cf52-2bee-4649-98b7-96342cebb68d;689682745;2;2;30;68480431;0;2025-09-29;2025-09-29;2079-06-06;1;0
59769890;39159607;76677b75-653c-4d4e-9531-676c6460e191;59344200;4;2;20;23414089;129172958;2025-09-29;2017-12-30;2025-09-29;0;0
129172962;39147896;2afad547-de93-4af3-8e34-1785d0ef986f;689682760;13;2;30;54425177;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172916;8955144;af0ee241-bbfa-46ed-9884-f3860122eeb4;689682543;18;2;30;63783842;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172918;174937133;fbd979d4-897c-45f9-8bab-603aaf936b23;689682655;65А;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172920;8946119;03574168-8ec8-4623-9ff5-6b12fa0f6d66;689682677;26;2;30;51617400;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172942;174937181;e2d7d0cd-ca32-4ff9-ae6b-0fe697533192;689682712;65Б;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
64484167;14941899;b8f69ece-8088-49b6-9398-5ad5ce83e08c;23844808;1;2;20;8386435;129172943;2025-09-29;2017-12-30;2025-09-29;0;0
129172952;174937188;358e34f9-4775-4228-97d8-ee3ca0482e8c;689682734;65В;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172963;39155240;39306c84-eb3b-4c7d-9981-2aed5eb637c4;689682763;16;2;30;55432122;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172984;174937325;924467f1-13e2-4000-8eb2-e80a7b559cd5;689683006;3;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172996;174937364;20bbfb62-e27b-4dff-a729-198af6247073;689683104;26В;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172980;174937275;9c83969d-6a88-4b4d-95d1-110312ac71a2;689682932;31;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173564;174939162;502779c4-0bf6-40f2-a666-14f78b90e9a9;689688110;868;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173566;174939164;25123341-03c2-41b6-8901-acc92f7e8828;689688112;78;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173568;174939166;0611d6a2-ef63-4b6c-b5a4-51dcb7033256;689688114;67;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173570;174939168;aca4f732-8d99-4081-92b7-570cc4780812;689688116;72;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173572;174939170;fbb5a66a-b0e1-415f-9d3d-7b0eb417a508;689688118;89;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173574;174939172;ec323d1a-3cb0-4e95-9f16-8d11510e56e5;689688120;205;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173576;174939174;e8419141-3e5e-418b-9741-e95bb6978ed9;689688122;627;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173578;174939176;a904845a-40ce-4ea2-92da-8fc2d5918d01;689688124;887;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173580;174939178;881d3c2e-ffba-41ca-90b1-107b0a6027d4;689688126;565;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173582;174939180;c0fe2a01-d607-462d-b9b5-5dc809a49184;689688128;377;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173865;174940053;0a74704b-2a02-42e1-957d-c0e681fc08e7;689690349;2А/2;2;54;111803841;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174432;174942466;133ce0fa-cdbb-4984-ba15-9734e1f11a53;689694908;422;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174434;174942468;a5966def-d56d-439e-9711-fae92f58da9e;689694910;418;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174436;174942470;1b5c3c85-6086-4988-9f96-e2a1d4d1c640;689694912;404;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174438;174942472;eade453c-1984-4733-ba00-0004c7d33c65;689694914;405;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174440;174942474;20a0bf4f-49f5-400e-a3e9-629a4371aa1d;689694916;342;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174442;174942476;a5ccd904-2e0a-41ae-af50-6e1e152c7bc7;689694918;31;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174444;174942478;195f811b-16a1-41d5-9a0f-0a075096e4fa;689694920;201;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174446;174942480;ccf2f8c1-71da-40f2-ba52-80c80be3f607;689694922;787;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174448;174942482;0869bbe1-4530-4727-b279-bcce785b3838;689694924;672;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174450;174942484;18fb23c1-dd8e-41aa-91ff-c74516f9e120;689694926;644;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174452;174942486;b3b4a045-86c7-4cb2-bed8-fba4a8b16c92;689694928;624;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174454;174942488;da55393f-9b0e-4cea-9542-dadc31ecc84b;689694930;460;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129174610;20178770;b536c68e-2ceb-44ba-8342-f1287364a225;689695963;13;2;30;64219324;0;2025-09-29;2025-09-29;2079-06-06;1;0
11759736;20179153;88535179-3f23-4f29-8ffb-460ede280aa9;31608971;20;2;10;0;129174611;2025-09-29;2017-12-19;2025-09-29;0;0
129174613;20293518;97ab298c-4c90-4bed-8c94-09beccb2ba54;689695966;4;2;30;62125614;0;2025-09-29;2025-09-29;2079-06-06;1;0
129174615;20295609;3e75a157-1208-4dd4-8fc6-29c8a8e4bfa6;689695968;26;2;30;55805864;0;2025-09-29;2025-09-29;2079-06-06;1;0
129174616;20296166;dc951729-f0fa-485b-8fb6-32ef9d009d28;689695969;11;2;30;67007000;0;2025-09-29;2025-09-29;2079-06-06;1;0
