ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
54201365;105095651;b829926e-f84c-41a3-813b-363e8d4b64e0;287539011;8;1;10;0;111814738;2025-10-01;2022-07-27;2025-10-01;0;0
3051600;6445252;4da9a990-ab36-407f-88f2-9c5b5ae87a74;11309873;3;2;10;0;111801535;2025-09-29;2018-07-04;2025-09-29;0;0
5372191;10235746;2f198f89-7c95-4b5c-a741-0d9e715d3aba;16843162;2;1;10;0;111816370;2025-10-01;2018-03-15;2025-10-01;0;0
11527728;20635771;b39f2823-777b-45ad-9855-1680213f7975;32294935;1;2;10;0;111801527;2025-09-29;2017-07-03;2025-09-29;0;0
24819188;42281935;55ab5638-ac75-40e8-9618-bcdda0c5be96;63888843;42;2;10;0;111796999;2025-09-29;2017-09-25;2025-09-29;0;0
24819406;42282151;5886be13-9689-447a-9174-7756b5d192fd;63889072;39;2;10;0;111796974;2025-09-29;2017-09-25;2025-09-29;0;0
24820537;42283472;6d0ebafc-1434-4c0f-a0ea-62dab564faf8;63890545;56;2;10;0;111796976;2025-09-29;2017-09-25;2025-09-29;0;0
31078816;52386027;96ed3be0-ffb4-49f8-97ef-7a7d4993a18e;78490073;1;2;10;0;111801523;2025-09-29;2016-10-18;2025-09-29;0;0
48173548;80562768;0c2385f1-6c27-4600-bebe-6bade0f25ad5;119738328;20;2;10;0;111816372;2025-10-01;2018-04-12;2025-10-01;0;0
111796040;42163687;4a592145-65dd-4ad4-b3b3-7adde66be648;689643954;1;2;40;24743745;;2025-09-29;2025-09-29;2079-06-06;1;1
111796041;42163798;59ec9f17-451d-4ffd-a5ff-96e38f0978bc;689643955;81;2;42;24743809;111796040;2025-09-29;2025-09-29;2079-06-06;1;0
111796319;174919870;ad1d7b34-67e5-4aa7-8e6a-c4b84c53f155;689645958;2;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
24817802;42280183;010fe6bf-8c1d-4073-bc09-b94cf779b3ed;63886449;25;2;10;0;111796964;2025-09-29;2017-09-25;2025-09-29;0;0
24817974;42280395;053d0c00-0699-4007-9c5c-727390a87ede;63886709;13;2;10;0;111796965;2025-09-29;2017-09-25;2025-09-29;0;0
24818179;42280673;1c73d309-34ed-451e-8f8e-3a08d728bff8;63887097;49;2;10;0;111796966;2025-09-29;2017-09-25;2025-09-29;0;0
24818207;42280710;1d61cf70-d374-47f2-accc-cd5bf6e08c50;63887150;33;2;10;0;111796967;2025-09-29;2017-09-25;2025-09-29;0;0
24818382;42281010;2221453f-ab0a-464e-b9d1-224abdaa49c2;63887357;27;2;10;0;111796968;2025-09-29;2017-09-25;2025-09-29;0;0
24818419;42281059;28344ef0-f242-4a27-afcc-d453102f14a0;63887643;21;2;10;0;111796969;2025-09-29;2017-09-25;2025-09-29;0;0
24818437;42281075;3998e42a-704f-4a0d-aa0e-22100ae631c9;63887662;22;2;10;0;111796970;2025-09-29;2017-09-25;2025-09-29;0;0
24818447;42281086;3fff0fe0-258d-4c37-b6c5-7eeea163348d;63887678;19;2;10;0;111796971;2025-09-29;2017-09-25;2025-09-29;0;0
24818457;42281096;407cacb5-30bf-478b-9588-b267e9ca1e99;63887690;10;2;10;0;111796972;2025-09-29;2017-09-25;2025-09-29;0;0
24818668;42281322;437bcab2-d8be-42d5-ab13-70cb685cd8f3;63887994;15;2;10;0;111796973;2025-09-29;2017-09-25;2025-09-29;0;0
111796975;42283029;62bb491c-15fe-4e71-afc3-b8c82203171a;689649142;45;2;30;24820273;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796977;42283492;710a506b-8410-4e57-aa0a-76fdad8d6e40;689649144;54;2;30;24820557;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796978;42283535;755f141a-36e5-4286-9045-c521cbea89c1;689649145;16;2;30;24820598;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796979;42283571;7eedaf11-2354-44f4-b094-3088383c6103;689649146;36;2;30;24820630;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796980;42283615;80320e92-567d-44e6-a383-42ecadc7b123;689649147;26;2;30;24820662;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796981;42283849;8868b3a2-8ec7-48cc-bdc9-c6f78b2bba8a;689649148;29;2;30;24820839;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796982;42283856;89e6192b-22c6-4f54-a150-c77dbb3b7152;689649149;50;2;30;24820846;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796983;42283862;8bd5a716-25af-453f-9324-539493249748;689649150;35;2;30;24820852;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796984;42284011;8ee3703b-df4d-4332-9e85-f688f3f8a1a0;689649151;47;2;30;24820970;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796985;42284133;8f0e5a13-4445-422c-8121-efbf54709ba7;689649152;37;2;30;24821047;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796986;42284504;a3d3e877-5d1a-4d47-a281-2a6a617512c1;689649153;51;2;30;24821309;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796987;42284510;a80c9ec0-b2cf-420c-886e-7d633652a337;689649154;24;2;30;24821315;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796988;42284514;aa319de2-abb5-4f8a-876c-3f1522ff6ed4;689649155;23;2;30;24821318;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796989;42284862;ae7c7a89-d9f0-461b-a2e2-c062cfb979eb;689649156;48;2;30;24821528;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796990;42284874;b2bcd231-e4d4-4aa6-a318-9604fb70956c;689649157;14;2;30;24821533;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796991;42285050;c733476b-8998-47ae-b07d-3a6a7fcb364a;689649158;20;2;30;24821618;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796992;42285571;c7672114-bc1b-46cb-ba0b-35a0f6eb17b2;689649159;40;2;30;24821920;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796993;42286102;d8162711-2420-47c1-8dc2-3b9cf75da0c6;689649160;12;2;30;24822199;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796994;42281530;4c7870fa-73cc-478b-9f77-2203c81c7335;689649161;32;2;30;24818791;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796995;42281716;4c7f90d9-3838-4ddc-af94-ac15c8e53318;689649162;11;2;30;24818975;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796996;42281777;4ed5051c-ccb2-44b0-9087-529e406d4335;689649163;46;2;30;24819035;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796997;42281801;50a87649-54c7-4d2b-88b8-3975f49436bc;689649164;18;2;30;24819058;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796998;42281908;54fb6968-139f-4b3d-8620-279b472875ed;689649165;53;2;30;24819161;0;2025-09-29;2025-09-29;2079-06-06;1;0
111797000;42281947;55b092b8-e46b-491a-b488-81bfbc61d000;689649167;44;2;30;24819200;0;2025-09-29;2025-09-29;2079-06-06;1;0
24819210;42281957;57a37071-fa1e-4220-bf10-f43c606bfa12;63888866;55;2;10;0;111797001;2025-09-29;2017-09-25;2025-09-29;0;0
24819426;42282172;58d822d0-9244-41a1-bece-fbe3d71df6c2;63889093;43;2;10;0;111797002;2025-09-29;2017-09-25;2025-09-29;0;0
24820264;42283020;5ffe144c-caa0-46a3-b153-22f05c1686a1;63889995;38;2;10;0;111797003;2025-09-29;2017-09-25;2025-09-29;0;0
24822206;42286116;dca5dc07-3d42-448f-bf02-b18bcbc549eb;63894315;17;2;10;0;111797004;2025-09-29;2017-09-25;2025-09-29;0;0
24822216;42286135;ea25a8f7-28a3-4ad2-b54f-bca391f35999;63894340;9;2;10;0;111797005;2025-09-29;2017-09-25;2025-09-29;0;0
24822223;42286143;ee392e29-cccb-483e-9bf0-08c11ebba5ed;63894353;34;2;10;0;111797006;2025-09-29;2017-09-25;2025-09-29;0;0
24822232;42286153;f0dc2539-2673-46fd-8793-22b5da988dc9;63894369;31;2;10;0;111797007;2025-09-29;2017-09-25;2025-09-29;0;0
24822308;42286262;f55c22a0-1245-4ff9-9b2a-29abf9d3d216;63894521;41;2;10;0;111797008;2025-09-29;2017-09-25;2025-09-29;0;0
