ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
54454315;68493937;2b63bd96-7a1c-4109-a721-c9268a82d0fa;102097697;12;2;20;41284641;129185879;2025-10-01;2016-01-20;2025-10-01;0;0
55013979;37749868;33498c81-8e4a-4514-8268-749e024189c4;57258578;8б;2;20;22526180;129190355;2025-10-01;2014-01-04;2025-10-01;0;0
56190972;68746902;43eb5ead-8c6d-4067-a7d2-7fc4be017c2e;102479722;8а;2;20;41451726;129185887;2025-10-01;2016-01-20;2025-10-01;0;0
56632379;54403980;4a278e90-07f4-4d27-a586-b33ca8c98a7e;81416687;58;2;20;32508480;129182928;2025-09-30;2017-09-29;2025-09-30;0;0
57166120;30415008;51aeea6c-a5ad-4773-830f-e3d51530ca53;46579190;69;2;20;18035832;129178382;2025-09-30;2017-09-29;2025-09-30;0;0
57507337;34702781;567fd0ac-d2cd-44cd-8cf3-d2d9b7888802;52811904;2а;2;20;20645614;129187299;2025-10-01;2014-01-10;2025-10-01;0;0
57747380;30386659;59de7ff7-c205-4f4b-9f30-81dfa3bc13ea;46539494;55;2;20;18019357;129178374;2025-09-30;2017-09-29;2025-09-30;0;0
58544549;77804742;651f1dc3-69fc-415f-8ae7-74751b4a495d;115676912;12;2;20;47000094;129185147;2025-10-01;2015-11-27;2025-10-01;0;0
58728478;15617722;67b7edc2-7905-40a8-864d-4b7fab2671b9;24860624;11;2;20;8834870;129173694;2025-09-29;2017-04-04;2025-09-29;0;0
58812489;68740429;68e696d6-e03b-4ab0-9514-0b679afaec77;102468793;2;2;20;41447070;129185881;2025-10-01;2016-01-20;2025-10-01;0;0
59142577;68741945;6d8f837c-40f2-44c4-8b99-7127d2d4ec15;102474053;4;2;20;41449327;129185884;2025-10-01;2016-01-20;2025-10-01;0;0
59358584;33009685;709f4d3a-34af-484c-b971-7654ce18a918;50353279;12;2;20;19622790;129177801;2025-09-30;2017-07-04;2025-09-30;0;0
59476227;65825364;72458543-3b58-4479-b7da-0a4cb0256d59;98174671;6;2;20;39626818;129165236;2025-09-29;2014-01-10;2025-09-29;0;0
60084535;68494789;7adde0ca-a93e-4940-97b7-f07d5565e933;102098882;8;2;20;41285132;129185874;2025-10-01;2016-01-20;2025-10-01;0;0
60630046;51716947;828f3f35-e03c-42dc-b14d-9dc143ed208e;77518283;11в;2;20;30898902;129185870;2025-10-01;2017-04-24;2025-10-01;0;0
60814046;39056120;85274f87-32d5-4da4-a073-40dfbbd5d4cd;59192329;19А;2;20;23351399;129181808;2025-09-30;2017-06-02;2025-09-30;0;0
72577125;105422986;14cbe56f-f802-4f00-be50-13c9f64f93c0;288396264;36;5;10;0;129185811;2025-10-01;2022-08-25;2025-10-01;0;0
61491597;18431083;8eb6c8f8-592f-4931-ab29-d63c86f411e1;29012719;6;2;20;10630662;129177796;2025-09-30;2017-09-29;2025-09-30;0;0
62084788;51714412;9717cdd0-10b3-4476-9636-9b3a88594d6e;77514883;11б;2;20;30897159;129185867;2025-10-01;2017-04-24;2025-10-01;0;0
62462636;65080095;9c69d8c5-9768-46d9-8a4f-c489bff3b8d7;97080238;1;2;20;39172222;129172388;2025-09-29;2017-03-24;2025-09-29;0;0
62528547;46460157;9d5706db-b69e-499f-8e18-2f44f5543551;69930950;2;2;20;27770151;129186253;2025-10-01;2017-09-29;2025-10-01;0;0
63021916;34702029;a44c9194-f47e-442c-b447-d0fa7dee374c;52810937;12;2;20;20645026;129187298;2025-10-01;2014-01-10;2025-10-01;0;0
