OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
28618542;12bc265b-3542-47cc-8b98-501f46dd35cc;689684184;1;11;2018-08-24;2025-09-29
28622232;73afdd0d-ada6-411d-b8d4-c07f2d41f297;689684337;1;11;2019-07-14;2025-09-29
40861738;65c8b5b3-3802-47f8-bcd4-17fe2bfa36c7;689674251;1;11;2017-07-24;2025-09-29
34405483;4a83d2c7-d208-43b9-88db-aac9ca4df5c2;689753493;1;11;2018-08-22;2025-09-30
34057282;548e3b1e-9139-4638-a8ba-7102a10f75f9;689721579;0;11;2018-10-05;2025-09-30
34057682;f76d18db-a5e4-4ba7-a839-fb2c4bb9f633;689721582;0;11;2018-10-05;2025-09-30
10272189;8362e117-8cbe-4d93-9378-0a153e3e9f7d;689752480;1;10;2012-04-17;2025-09-30
22116746;d57d8f91-548f-4811-892f-b1f2b854559b;689716611;1;10;2017-04-23;2025-09-30
61500965;0e640c12-f7d5-4310-b22b-bbd3de6ed829;689741769;1;10;2019-12-14;2025-09-30
34715659;83c54d0c-0cf2-46e2-b98d-e41385853f12;689710904;1;10;2019-07-09;2025-09-30
15468754;89957e66-a7eb-49a7-87e8-0dc149d516a1;689682849;1;10;2012-02-01;2025-09-29
40845219;09a4d0e3-0672-4375-b018-b12d515388d2;689709026;1;10;2018-04-04;2025-09-30
54365228;93080ddf-2ff7-4c65-9b54-6d1b47a1b01d;689688486;1;11;2017-07-24;2025-09-29
25790431;87b66dc7-47c6-4dda-99eb-d1ed46f1d005;689690351;1;10;2019-07-09;2025-09-29
3294781;4b573c38-0e8f-4c03-9e1c-a95b5f508275;689809491;1;10;2019-07-09;2025-10-01
54398489;b6ad035e-4e41-4aa7-a9ce-1fb6a98154db;689688590;1;11;2018-08-23;2025-09-29
23440861;021f62be-ba9b-436f-8b6d-a80771d7414c;689721315;0;10;2019-07-09;2025-09-30
22278382;0ccc271d-41a9-4bfc-9d25-0d525078d8e4;689716558;1;10;2012-02-01;2025-09-30
15246335;bbc91b3a-6ea0-4c08-b87e-72715ac7edf8;689671180;1;10;2019-07-26;2025-09-29
9974360;c279574f-324a-4baa-b67c-5323feddbd48;689719030;1;10;2019-07-09;2025-09-30
