CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689639304;78925847;b9370e88-0883-4436-baed-919b68e54a33;20;27409238;2025-09-29
689636604;73975456;038e5a35-4ff6-408f-a02a-efe066b7fdc3;30;27408611;2025-09-29
689636597;48965160;f2654835-940d-498b-9f34-4bee85027c57;30;27408606;2025-09-29
689636601;69264411;759df3b4-9e77-49f4-8a21-5bdc106d46b8;20;27408610;2025-09-29
689642830;17084449;994028b7-3ac8-42fa-bd24-a823ac533466;20;27409700;2025-09-29
689642931;72005428;de3795a6-7212-4fcb-9bbd-7e648004185f;20;27409712;2025-09-29
689642935;4804250;cc91fd71-879c-45f9-8935-15d7354d7971;20;27409714;2025-09-29
689642965;174918049;9659fe4c-dea1-431c-821d-6d8d13c77d2e;10;27409714;2025-09-29
689642971;174918051;c056f5d7-44de-42e0-803f-5667f38be77b;10;27409714;2025-09-29
689642966;11908273;d638f260-a3e4-42e0-bde0-a2f99fd8517d;20;27409714;2025-09-29
689642985;46557069;2c9ba1b6-eea0-407e-9760-b51bed623a2c;20;27409730;2025-09-29
689643331;174918228;30d5a4f7-db2f-4ca8-b4dd-da52cd39ebba;10;27409764;2025-09-29
689643339;30247022;2e631de9-2d30-4df9-b759-45ed5df9f040;20;27409767;2025-09-29
689643340;174918229;de3c2d48-54f9-492f-a1ef-ea8ea52e1665;10;27409768;2025-09-29
689645742;39428290;d0f1926d-0b00-48a0-be77-7b06e9efe590;20;27410216;2025-09-29
689645746;19572819;60fad73e-3a45-42f6-a233-d20489c2bdca;20;27410220;2025-09-29
689645750;54468263;6e4f492e-b9c7-45e8-b2d2-10669e4a8255;20;27409769;2025-09-29
689645754;65091869;14fb2954-1fbb-4e22-9ae1-88c7af0c5fda;20;27409273;2025-09-29
689645745;17693525;3b73acac-a240-457c-8043-8bf1ff4c447c;20;27410219;2025-09-29
689645749;174919759;113016f8-d6ec-45bb-9622-94627e6b4390;10;27409769;2025-09-29
689645753;2855543;336ed9ee-6ada-42cd-b497-ceab7fc9265d;20;27409273;2025-09-29
689646362;40819211;bdb2749f-4efa-4eef-9bd7-589af0712d9d;20;27410431;2025-09-29
689646532;17661499;4f7b3545-6b6e-4fb7-8109-55440d9920b0;20;27410482;2025-09-29
689649461;174904554;54d9cd51-a912-4dd5-b78e-149ed6f68c76;20;27410883;2025-09-29
689649673;63709326;5c379f97-2d5b-4fb2-9430-7c083addb88c;20;27410955;2025-09-29
689649853;174922282;335249d3-e8ac-420c-87f3-1754af033743;10;27411009;2025-09-29
689652897;56773907;d9cd67ff-fb9f-44c0-bd03-8c74a2559bef;20;27411275;2025-09-29
689653080;174924499;77ed40a1-7e5c-4f81-a1f9-8cf81124da82;10;27411331;2025-09-29
689653157;72935826;cfa54683-6b81-461a-827b-7c801cb71f9c;20;27411365;2025-09-29
689664226;174928412;51bdbda2-873e-48a1-886c-85e9bebdb414;10;27412003;2025-09-29
689665323;73024666;24c07e87-b41c-454e-986b-5bd06c9872ea;20;27412099;2025-09-29
689665913;174928667;13636e55-7ebc-4da8-b30a-1d4b7b9a7f01;10;27412160;2025-09-29
689665910;14827230;d32d077e-344c-470d-bf2a-cebe73ee9ca5;20;27412158;2025-09-29
689666086;42667191;db336238-542b-4708-a51f-1f37197490bc;20;27412181;2025-09-29
689666166;174928814;0adcd3db-975c-4d13-a186-6ee7a9f99ba2;10;27412203;2025-09-29
689666425;14824465;2ddbec0c-80b1-455a-90a6-8b570decd02e;20;27412224;2025-09-29
689666851;174929046;a33fe0d4-1ced-4cb9-8b89-4e24f2adaf7f;10;27412247;2025-09-29
689667310;174929314;7089368d-009c-4d6a-ae24-7509f4399461;10;27412358;2025-09-29
689668796;61486339;e61cf133-908d-403f-a657-5ce00bd168a6;20;27412647;2025-09-29
689668852;9746351;39bb911f-ef21-4946-81fb-a98d49f9b7fa;20;27412647;2025-09-29
689668977;67354296;3e90ae40-170b-4b4a-8f26-db42aea629e6;24;27412647;2025-09-29
689669013;67330150;cb11d190-51d5-4ede-845c-6022f4b6379d;20;27412647;2025-09-29
689669204;78643253;aa457f93-e2a2-4219-a7cf-d85c41782391;20;27412647;2025-09-29
689669318;60134105;14785ecf-a271-4e2d-9396-9eb9f830a633;20;27412647;2025-09-29
689669778;62948930;967eb61e-cdfc-496e-9ff1-31efc7387d86;20;27412904;2025-09-29
689669916;24131362;e289e7e2-bcf9-4445-9266-581d2e1424fb;20;27412647;2025-09-29
689670132;24852056;7c247094-12d0-45cf-b21c-7b476765b76f;24;27412647;2025-09-29
689670186;174930767;ae89cd66-7ab0-4baf-ae00-e684131aebab;10;27413028;2025-09-29
689670243;24858268;613a2ceb-6494-4fc8-9afe-06021754b02d;24;27412647;2025-09-29
689670245;24862169;65d646b5-63d1-4569-b7df-fe5c3ee7b3a8;24;27412647;2025-09-29
689639556;41033280;3ea90dd4-a346-4210-a3c6-77634ff38451;20;27395654;2025-09-29
689639560;50365202;1903189c-6570-4abf-9b89-077594849f1d;20;27395654;2025-09-29
