CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689642542;23596140;676e9ffc-fd5d-4d5d-98ff-c0e5025396fc;20;27405584;2025-09-29
689642529;174917813;e8547dbd-68eb-4d7d-99e7-ba9310909ac5;10;27405550;2025-09-29
689642531;174917815;98f0cc13-3024-44e1-bb1a-fda9a2d7c751;10;27405550;2025-09-29
689642533;174917817;a0de9b06-c587-41a4-99d6-928da63ab1f7;10;27405550;2025-09-29
689642535;174917819;3321e0e3-b27f-4336-a1bf-fe2e880ca59e;10;27405550;2025-09-29
689642537;174917821;eb7008a6-e90a-41be-b6db-82e6cbaa7560;10;27405550;2025-09-29
689642932;174918022;f091b2b5-b624-48ae-ac60-419546a1cffd;10;27409713;2025-09-29
689644046;174918617;f3510d75-f3f3-421c-ba94-76509589091b;10;27409937;2025-09-29
689644978;23732057;87843111-4fd9-4969-932e-01fb6d8d7056;20;27405584;2025-09-29
689644984;23731475;ad1b1f86-affc-4c2b-ad40-4e1b032e97d3;20;27405584;2025-09-29
689644990;23728612;89b6d45b-0a09-415c-82f5-bc0c29d77b93;20;27405584;2025-09-29
689645000;23742005;6be4ebef-fac5-484c-a113-596408d9c3e8;20;27405584;2025-09-29
689645004;23730249;9145260c-152a-43f6-867c-4f29d521c6ca;20;27405584;2025-09-29
689644983;23744007;1c04362a-79b2-464b-b965-50d9fa076f9a;20;27405584;2025-09-29
689644987;23740413;86e1a044-e4d5-4edc-a8fa-462da7922fd9;20;27405584;2025-09-29
689645007;23744325;a2015f3a-1f34-40da-a588-c4f0d096e395;20;27405584;2025-09-29
689647724;174920873;de36446b-8269-405f-abb3-25d14f11cb53;10;27405550;2025-09-29
689647727;174920875;98544dae-ebef-43b6-977f-f74bab0d3d43;10;27405550;2025-09-29
689647707;174920863;1e8e0b57-9d4f-47a6-90e9-ac811bd2323e;10;27405550;2025-09-29
689647710;174920865;c76eb613-73ed-46b3-8785-9e495f491bf9;10;27405550;2025-09-29
689647713;174920867;ec2fee8a-74a6-4aa8-a906-1c65b46a30de;10;27405550;2025-09-29
689647715;174920869;42eff450-8982-45fa-b30b-6c609a62f8a5;10;27405550;2025-09-29
689647718;174920871;8c9477de-4fe7-4c28-b80f-01dc60760567;10;27405550;2025-09-29
689647739;174920883;dd0655d9-120d-4a36-955a-eea0f81a7dd2;10;27405550;2025-09-29
689647742;174920885;66885981-1c97-4001-858a-f29793b19d42;10;27405550;2025-09-29
689647744;174920887;8195cfe9-8bfc-423d-b6bd-f9919f227e79;10;27405550;2025-09-29
689647747;174920889;eaa1c707-2774-419f-b3b6-56258f48090d;10;27405550;2025-09-29
689647730;174920878;ebe4d98f-cc1d-4a2f-9b65-cbd218a3a798;10;27405550;2025-09-29
689647733;174920880;9c3e2ff2-381b-4542-84c2-edb029a9464c;10;27405550;2025-09-29
689647735;174920882;52af584f-b9ed-42c8-ba12-ce0995ede318;10;27405550;2025-09-29
689647754;174920893;8e9f980b-3062-44fe-92ca-831752c49169;10;27405550;2025-09-29
