ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74102074;174799014;c8549696-f907-46f2-ae9d-28f1977f58e4;689341222;211601/28;10;0;74170894;2025-09-29;2025-09-23;2025-09-29;0;0
72519744;171803216;5f3e0b0e-fe86-4681-9a76-7ae13358c707;644620375;27а;10;0;74170558;2025-09-29;2025-04-18;2025-09-29;0;0
74170471;174923605;d3119871-8c19-468b-b3b6-91ff871a0bd9;689651838;1В;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170560;174923767;a80d5a61-c87b-499e-a352-6ce1fd827135;689652010;702/10;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170562;174923772;e1cd0c0a-6a26-46a3-a596-5bf1fa8745e2;689652019;101/463;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170564;174923774;c658c496-27e0-4c63-976b-af1d9c3efcff;689652021;101/344;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170566;174923776;8c821f4c-aea4-4d22-aff3-db54b9b944b6;689652023;101/343;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170569;174923801;65875c2f-4500-4c43-aafc-360af75a565f;689652050;31;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170578;174923829;3e914279-cb25-4597-9fe8-d72c71426a08;689652115;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170580;174923831;7c27d01a-b870-4301-8670-4472fd09bfa2;689652117;22;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170582;174923833;628b4679-301b-4178-ad90-1d14d662666b;689652119;3;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170584;174923835;aba1b0d0-c802-41a0-97f3-3a08c00774c9;689652121;12;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170586;174923837;91f1d643-e086-46de-8a05-44c7150ed0ba;689652123;6;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170588;174923839;620d8cde-cc9b-4188-beb3-27ccaef1402b;689652125;13;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170694;174923958;47dd7c92-949a-4abb-a8f6-bbc210d42e9a;689652291;38;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170696;174923960;d668fb3c-a3d9-4bf6-9f3a-eacc62301146;689652293;36;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170698;174923962;e19615ce-7a37-4573-a832-313d835180fb;689652295;48;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170700;174923964;e206b0f1-827e-4615-aba8-f9c38dab5514;689652297;37;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170702;174923966;ef7dc1f2-8f3c-4f24-bf66-f5431c55608e;689652299;51;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170704;174923968;5d2070b3-2997-41f7-b4f7-72a17f571e04;689652301;42;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170706;174923970;a065149f-ecd1-44aa-a904-542d362e6be6;689652303;39;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170708;174923972;0497297e-52b4-4b99-abaf-c2a277a95d40;689652305;49;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170710;174923974;e0fc06a3-7e44-40fc-a860-67f04f7da04c;689652307;31;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170763;174924030;ea7ff6ea-3c55-4e27-bda0-3231915dd154;689652490;121403/746;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170765;174924032;f1300772-20dc-4afb-b586-e5fbedbd0682;689652492;121403/743;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170767;174924034;5588c60b-2ac5-474e-8b24-ab70f2eb7f36;689652494;121403/738;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170769;174924036;72e9cd3f-dc0e-4961-8b34-b9477c7fef6c;689652496;121403/726;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170771;174924038;51609061-bbf4-4c80-8cdb-9f2da2ae6425;689652498;121403/727;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170773;174924040;d64413b5-432f-4102-9615-590714eeb3f5;689652500;121403/25;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170775;174924042;dfdc8631-61f6-4870-91cd-d3911fc13c05;689652502;121403/48;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170777;174924044;281bb320-c9d9-45b5-8694-ea52c15c65a2;689652504;121403/24;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170779;174924046;a4a74549-f04d-44bc-b4e3-95642917b314;689652506;121403/30;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170781;174924048;58ec4fad-b679-450a-b8cf-4d540ac9b245;689652508;121403/75;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170783;174924050;78859a07-19bf-432a-99b2-37b61d85761c;689652510;121403/80;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170785;174924052;6f7cf017-8109-4b7a-b8ed-42c84b49035c;689652512;121403/754;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170787;174924054;862c56b6-a279-4ba6-aa2e-0e3a0971f300;689652514;121403/779;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170789;174924056;8f1e58cd-48f9-47af-a552-d2e39766d2b7;689652516;121403/773;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170791;174924058;23aaa072-d04b-41fa-8986-a714e242c594;689652518;121403/794;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170793;174924060;93fc2171-a14e-49cd-b5b8-d8584ee0e304;689652520;121403/787;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170795;174924062;27fa1f5d-667f-4b0e-829c-0aff9009b915;689652522;121403/791;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170797;174924064;ebe2e5c7-2de8-4b63-8d5e-93457c9ba230;689652524;121403/793;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170799;174924066;d1e810dc-8efc-4f20-9be9-c3f77d485dee;689652526;121403/85;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170801;174924068;799643f3-eb61-4cdb-9925-ccbc97f87df9;689652528;121403/784;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170803;174924070;4e949d88-ca5b-4115-9097-710644893cef;689652530;121403/65;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170805;174924072;b9af76e2-b33f-41ac-b0c4-4b8cff752e50;689652532;121403/783;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170807;174924074;5b2e605b-38ff-47e9-9f63-3e8242620a0d;689652534;121403/781;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170809;174924076;f621d97d-26ab-40cf-959b-1c7a68e37547;689652536;121403/766;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170937;174897104;a3264a51-81a8-4e21-8e0b-087599381228;689652912;34/2;20;74156318;;2025-09-29;2025-09-29;2079-06-06;1;1
74170954;174924477;606fe088-425b-42ff-8489-8c9a27773641;689653057;73;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170956;174924479;3832596c-ceab-4a4e-84e8-2628b5da48f0;689653059;75;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170958;174924481;63246a3b-7a9f-4562-a38c-6e4a587cdd12;689653061;71;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170960;174924483;c3274c9f-434e-4c38-bef8-5ff6ad3a0c5d;689653063;70;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170962;174924485;38d9fa67-15db-4899-81dd-e279d2da86b6;689653065;60;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170964;174924487;0e20537d-2953-45c8-a505-1aefc96bd6e9;689653067;62;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
