OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
95489539;3a1a333a-c431-4528-997e-5b62c81ff44f;689752711;1;10;2020-02-06;2025-09-30
67087456;5fa8f404-3f11-4ff2-b3ab-5f19a55b71b4;689743276;1;10;2017-12-18;2025-09-30
70210477;41b3e212-edf0-4abf-abcf-b2c6b44ad039;689741129;1;10;2019-07-14;2025-09-30
38346986;e02a0465-e478-4e2e-afed-16688e790bf6;689697193;1;10;2017-12-17;2025-09-29
35838373;618448db-fc4f-4197-8e17-a2059e859b4d;689729979;1;10;2019-07-14;2025-09-30
32653432;7476bc5f-0d74-4a72-8ead-24912c5f35ce;689792735;0;11;2017-06-29;2025-10-01
32715601;8903e5c3-86f3-400d-a6da-9c6ef7edec79;689792743;0;11;2017-06-29;2025-10-01
35812974;b8b2dd9a-0ddc-4cc2-90e7-043d736ca39d;689819878;1;10;2012-03-15;2025-10-01
42349812;a8191cfb-5505-45d7-8cf5-4d2d67cf95ca;689690539;1;11;2019-02-19;2025-09-29
174019176;5bcc955c-73e0-42cf-aa78-11e8b88762aa;689699775;1;9;2025-08-14;2025-09-29
54788518;2abfbb7f-3ec3-451a-a1f6-af16690fc82a;689639914;0;11;2019-04-03;2025-09-29
55668865;f78246c6-7af5-419c-9f4c-469428bf80e1;689646267;1;10;2019-07-14;2025-09-29
173299241;aa775c03-8f17-4a77-800b-d07e10fec871;689699674;1;9;2025-07-07;2025-09-29
173299243;7bb5f1a8-cfb7-40fa-8580-12d33150fa32;689699622;1;9;2025-07-07;2025-09-29
58957626;ddde0471-a365-42a7-9ac6-35354337b124;689786941;0;11;2017-10-06;2025-10-01
58956722;b5feddfc-f5ad-4058-8c93-f4d0c978e137;689786937;0;11;2017-10-06;2025-10-01
59429162;e56c1df7-a2d9-476b-a76c-92b424750e8d;689752817;1;11;2018-05-24;2025-09-30
66909779;c39345c9-7db5-4741-9552-ab5d953fbc8e;689742632;1;10;2017-12-18;2025-09-30
40018517;151b304b-e950-4612-978e-48d94af22fce;689801580;1;10;2019-01-25;2025-10-01
77335612;2e04f664-1ccd-4d26-936b-c06789c24e1f;689798934;1;11;2019-02-26;2025-10-01
78808962;49060c5d-d674-41ae-9e07-7c9e97058f4b;689756693;1;10;2017-12-18;2025-09-30
66984811;4de5157c-fbb1-482f-b3e3-2f43024b0d59;689757271;1;11;2019-02-04;2025-09-30
171920107;c49c56a5-c0d4-4e9e-8f01-aa2a47841486;689746291;1;10;2025-04-24;2025-09-30
172046291;3daeaa13-5bdf-43d7-a5d9-e9c3b2bc69af;689699544;1;9;2025-05-05;2025-09-29
159207864;098893c8-8902-4131-b9ce-e4fd77572a9b;689752713;1;10;2023-06-22;2025-09-30
79214972;260ebc54-85cc-4a47-8d95-7d11b7ee1319;689697579;1;10;2019-07-14;2025-09-29
166114809;e2171b7e-0047-41d4-9fad-980ad440ba45;689741120;1;10;2024-10-10;2025-09-30
59226316;a7d4419a-a98f-4a88-9637-4fc7e67eaab6;689819865;1;10;2019-07-14;2025-10-01
173047457;6c4ed677-59fe-4f41-9eff-3ba12e5dae66;689758223;1;10;2025-06-24;2025-09-30
174916937;a995c306-36ea-4b5f-92ea-02c022e59985;689639904;1;10;2025-09-29;2025-09-29
54370951;df26e675-ac8f-4cc0-bc01-01b80e585388;689639908;0;11;2019-04-03;2025-09-29
54370923;77365c11-e18c-404d-81dc-e7e6e4c3c4ac;689639910;0;11;2019-04-03;2025-09-29
54788508;13d502df-4215-463b-9262-4c015033ce9e;689639913;0;11;2019-04-03;2025-09-29
54790256;acb9c5e8-6f2d-4b65-a233-fc91cfed1649;689639916;0;11;2019-04-03;2025-09-29
54788569;4c43108a-0d80-4d0e-b45b-7778c7f7033d;689639918;0;11;2019-04-03;2025-09-29
174917155;7aa739dc-6bd9-489c-9e09-ae1d7d1bd31c;689640319;1;9;2025-09-29;2025-09-29
99547046;21c35534-b2f1-42bf-9259-5817b8d2e6a4;689643693;0;11;2020-12-10;2025-09-29
99547048;0e38ef53-9450-4bbf-9ba3-fbb51f7f68a7;689643695;0;11;2020-12-10;2025-09-29
99547059;0b534d34-12a5-4700-b52c-697bb9b0d8b9;689643704;0;11;2020-12-10;2025-09-29
174918470;03c64de5-0225-478a-9beb-243817fe9f4c;689643710;1;10;2025-09-29;2025-09-29
174918472;f1e50110-9e4f-4ee9-a337-974cda174d38;689643712;1;10;2025-09-29;2025-09-29
174918474;db142559-5eb7-4aa5-aa4d-e4cd009d2d42;689643714;1;10;2025-09-29;2025-09-29
174918482;229a029e-fca9-4b72-8948-9a17577b11d4;689643728;1;10;2025-09-29;2025-09-29
174918484;4b1a9c0a-9a48-478d-ba0e-c527fca80359;689643730;1;10;2025-09-29;2025-09-29
174918486;d59f1df4-e199-450a-b5f5-9b5a7c7e068a;689643732;1;10;2025-09-29;2025-09-29
174918492;f5c717da-9094-48a5-a1a8-e288f0ff589f;689643745;1;10;2025-09-29;2025-09-29
174918494;94165828-abf0-407a-85ea-df035467faf3;689643747;1;10;2025-09-29;2025-09-29
174918496;ca057e2b-ed9a-4f0b-8454-9e0c0c57c5cc;689643749;1;10;2025-09-29;2025-09-29
174918498;7643012b-e50e-49dc-ab5e-f9381d8d0a19;689643751;1;10;2025-09-29;2025-09-29
174918500;7b52cce8-f861-4faf-bb56-f8a3274c4175;689643753;1;10;2025-09-29;2025-09-29
174918502;4b3e8949-7bee-48a4-967f-1c624c02e82e;689643755;1;10;2025-09-29;2025-09-29
174918504;581d2d7a-35a8-4eed-8dd6-9b0d09346e81;689643757;1;10;2025-09-29;2025-09-29
99547058;6dd00fd7-c234-41c4-b146-b77b0eaa56b1;689648854;0;11;2020-12-10;2025-09-29
54788634;5b95e866-ebf6-4fd8-bf80-dae697266816;689648863;0;11;2019-10-22;2025-09-29
174923731;8cf2b237-3c9a-4945-9653-160e488091c2;689651968;1;9;2025-09-29;2025-09-29
174923733;bc2e0ba4-d08a-4c10-98ce-74500f792eb3;689651970;1;9;2025-09-29;2025-09-29
174923735;41ec0275-56ae-494e-8d90-1167d6f522c2;689651972;1;9;2025-09-29;2025-09-29
174923737;0f879d04-c3e7-4016-9260-a7ab8b7b377c;689651974;1;9;2025-09-29;2025-09-29
174923739;d4b0714f-78a2-44d2-b724-e1f6d1acaf2b;689651976;1;9;2025-09-29;2025-09-29
174923741;704b9302-72a7-432d-8ec3-1fd5d0265fe8;689651978;1;9;2025-09-29;2025-09-29
174923743;4bb020ad-6af2-435b-98ff-0dd595aec41f;689651980;1;9;2025-09-29;2025-09-29
174923745;e8fd3a1c-e7ca-4420-bb4b-7f474ffdc46c;689651982;1;9;2025-09-29;2025-09-29
172439401;789e1a5b-1a07-461e-a716-c754e12d7195;689655361;1;9;2025-05-26;2025-09-29
174930363;f18ad945-424f-4e23-a6b2-66451c2905b5;689669379;1;11;2025-09-29;2025-09-29
174930365;f18d3576-061c-41d1-baac-3fb5f9e41058;689669381;1;11;2025-09-29;2025-09-29
174930367;c7a7e9db-931b-4b14-ae35-620d1bbca4d6;689669383;1;11;2025-09-29;2025-09-29
174930369;6534508e-886a-422b-be1f-a7fdc5112f2d;689669385;1;11;2025-09-29;2025-09-29
174930371;ebad8fdc-7863-4395-a492-50ff060b9726;689669387;1;11;2025-09-29;2025-09-29
174930373;1b841e4d-1e85-4968-bc35-9923938ad268;689669389;1;11;2025-09-29;2025-09-29
174930721;3b6e9495-d41c-4f1f-b27d-0fa8cade11b5;689670123;1;10;2025-09-29;2025-09-29
174931792;79a695fb-5c80-4fa2-9c8c-a91dd7373f0d;689672086;1;10;2025-09-29;2025-09-29
6991950;064c7843-554e-42ae-928b-2fd82f1be1c5;689792727;0;11;2018-05-07;2025-10-01
6997916;e368c4fa-8e60-47eb-a79b-052f2ef9dc4f;689792729;0;11;2018-05-07;2025-10-01
60612259;899bd310-6a04-421a-9156-71fdff00e2a2;689756316;1;10;2019-07-14;2025-09-30
174939713;54a0ecef-6930-4aa7-8ef0-0313f9e872e1;689688967;1;9;2025-09-29;2025-09-29
174942302;704a1e07-b71d-432f-873b-7b0201ce8774;689694662;1;9;2025-09-29;2025-09-29
174942505;14f8ca4e-1481-496e-8000-4f5c6ab9a609;689694973;1;10;2025-09-29;2025-09-29
174942538;8030572b-74ab-4ac3-85db-08183cd851ff;689695035;1;10;2025-09-29;2025-09-29
174942596;d5201d31-7b94-4cca-96ab-93d194750864;689695120;1;10;2025-09-29;2025-09-29
70209555;dc856c35-4da1-4c38-bde6-d3bc847dcac8;689695737;0;11;2019-02-25;2025-09-29
174944161;bb769035-0a55-4d02-b636-287f9a4098af;689697638;1;9;2025-09-29;2025-09-29
174955074;79a9cd74-d3f6-4ed8-ab55-04c12be7a7db;689722987;1;9;2025-09-30;2025-09-30
174952316;5478fc28-73b8-4fe8-ae4d-8a6040454f7b;689717167;1;10;2025-09-30;2025-09-30
174952318;1346611a-b834-4eef-be98-a8b6ec30923c;689717169;1;10;2025-09-30;2025-09-30
174952320;5db5258a-f5c7-4054-8c63-d0b17dff5906;689717171;1;10;2025-09-30;2025-09-30
174952322;cc1ea7ea-d65b-4468-8e9a-89c21609095a;689717173;1;10;2025-09-30;2025-09-30
174952324;e984b591-3e1a-45c6-bf88-cbb6a3a84161;689717175;1;10;2025-09-30;2025-09-30
174952326;856d44d0-f79a-4072-af01-7ab16e6130e1;689717177;1;10;2025-09-30;2025-09-30
174952328;4ea1958c-62cf-44fc-9e0d-2b0a07b831d7;689717179;1;10;2025-09-30;2025-09-30
174952330;106c23a4-bafa-4085-91cb-dde1cf31ab45;689717181;1;10;2025-09-30;2025-09-30
174952332;6230d835-d89b-488b-9c53-6a6f2974e6d7;689717183;1;10;2025-09-30;2025-09-30
174952334;3ec31174-283a-428e-8343-73507cbe313d;689717185;1;10;2025-09-30;2025-09-30
174958586;28ca1f63-d13e-4c95-ac1d-1f8dcb58d2ef;689732017;1;9;2025-09-30;2025-09-30
174958740;b3039881-22f0-43a7-8f4a-196fcc1a9b5f;689732664;1;11;2025-09-30;2025-09-30
174958909;567241dd-3c8a-4819-8ed4-cb177b95e802;689732938;1;9;2025-09-30;2025-09-30
174959333;566f9b79-beec-456e-9c71-dc0036c65284;689733901;1;10;2025-09-30;2025-09-30
174959587;c6c7921a-0e46-4ec4-b76c-37988b8c8b4b;689734351;1;10;2025-09-30;2025-09-30
174959617;b7a54ff9-7d76-4fea-af79-52845e7c4e30;689734414;1;9;2025-09-30;2025-09-30
174959669;f73a4e27-1236-4f0c-9e42-a3fb74955645;689734503;1;10;2025-09-30;2025-09-30
174959719;56584455-d125-4289-8b2a-188d94451a88;689734602;1;10;2025-09-30;2025-09-30
55819491;469f18f4-8253-4644-b396-0461b7d418c1;689735116;1;11;2017-07-13;2025-09-30
174960117;0fec6675-2533-4c3d-afab-7bbeac96447f;689735236;1;9;2025-09-30;2025-09-30
174960199;62d568b3-cc35-4f3d-91a1-834bc91e4267;689735342;1;9;2025-09-30;2025-09-30
174962193;74403509-0b4b-4d3c-b7b2-60234b8a1c36;689740268;1;9;2025-09-30;2025-09-30
174962321;a4279f59-8c87-4171-86cd-2a8fac77ffba;689740633;1;10;2025-09-30;2025-09-30
174962376;b82e7733-6d1c-4613-b4bd-d55ed66b1051;689740757;1;10;2025-09-30;2025-09-30
69367489;f8a29b14-12a3-40ea-bc63-06e74a060cef;689741121;1;10;2017-05-03;2025-09-30
174962791;ccb7f0a1-d021-4b08-bc43-bde02ee571cc;689741460;1;10;2025-09-30;2025-09-30
160844346;b18c99f7-dd19-43cb-bcd6-6565a0d1fad9;689742778;0;11;2023-10-25;2025-09-30
67075738;7929abd7-3b26-42ee-b3da-0090ebbf798f;689743081;1;10;2017-12-17;2025-09-30
174964416;2c109ee1-8450-499e-9941-73015bf28646;689744460;1;10;2025-09-30;2025-09-30
174966508;96879ff5-4eca-4d50-8a34-884ddc2f0d4a;689749382;1;11;2025-09-30;2025-09-30
174967136;b8aac7fd-a3fe-425a-bc3d-3c3b12b6f4b8;689751083;1;10;2025-09-30;2025-09-30
58930784;00188565-a3b8-46e7-a00f-4932a6d79a04;689752492;1;11;2017-10-18;2025-09-30
19436871;d5ae691e-81be-4e1a-aea3-ea993f7e674c;689752708;1;10;2019-07-14;2025-09-30
174968169;b110fb14-e937-42d1-9af7-aea1298dd115;689753447;1;11;2025-09-30;2025-09-30
3831153;6ce61473-52b1-4183-8602-dd38405c6299;689754743;1;11;2017-10-06;2025-09-30
174970501;262e55dd-0e5e-4650-9ad1-9b778aac3007;689759134;1;9;2025-09-30;2025-09-30
174968674;728b70d0-3fdd-49fa-946e-5a8bfdbb0aaf;689755044;1;10;2025-09-30;2025-09-30
174975009;727529f0-23b0-477a-9cf5-9f26ff40ce01;689786897;1;9;2025-10-01;2025-10-01
174975011;23cddc7b-3ac9-43f9-9c95-23ad1aec27c2;689786899;1;9;2025-10-01;2025-10-01
174975013;5e922f4c-9f2b-4d03-97d3-246f3bf2c02a;689786901;1;9;2025-10-01;2025-10-01
174975015;1010c92d-7ebb-4d03-8a9e-f3d9f4d52fbb;689786903;1;9;2025-10-01;2025-10-01
174975017;e3f73d16-92f5-4c61-b13f-a35f2901b7aa;689786905;1;9;2025-10-01;2025-10-01
174975019;3c5b4912-fd5e-45e5-937f-5b8b23b1ede0;689786907;1;9;2025-10-01;2025-10-01
174975021;eb6cff8b-1e20-4c7a-8868-932f2b6ecc34;689786909;1;9;2025-10-01;2025-10-01
174975023;0e6f087a-8ce9-4011-b3ae-0f07085e689c;689786911;1;9;2025-10-01;2025-10-01
174975025;5185d105-596d-4d3d-8fcc-d21ee0cf4779;689786913;1;9;2025-10-01;2025-10-01
58952692;099e70f8-11e1-41fd-a616-a5054675e493;689786916;0;11;2017-10-06;2025-10-01
58952849;10161c91-61d1-4e25-8339-98180a80dd1d;689786918;0;11;2017-10-06;2025-10-01
58953103;20216aa3-49d9-4850-b734-e4e65249ad7f;689786920;0;11;2017-10-06;2025-10-01
58953166;2ca97aa8-b55a-46aa-8490-efb142a1dba5;689786922;0;11;2017-10-06;2025-10-01
58953445;33b5b74f-bcf0-46fe-9f2a-d6b5d105a0b5;689786924;0;11;2017-10-06;2025-10-01
58954818;624f38b5-2eb3-4cfa-a079-045047ad294d;689786926;0;11;2017-10-06;2025-10-01
58955465;84cba1d9-c570-415c-bd16-5fe03e7f7df3;689786928;0;11;2017-10-06;2025-10-01
58955717;85c079bc-cde9-4866-b679-47094980ed1c;689786930;0;11;2017-10-06;2025-10-01
58956107;8979a01a-c501-4848-a8ae-ae71caaa1eee;689786932;0;11;2017-10-06;2025-10-01
58956378;9d2e38df-7d71-4ce2-910b-4973236ebcc6;689786934;0;11;2017-10-06;2025-10-01
58956388;a3698639-4170-4480-8a90-9882a4a3e193;689786936;0;11;2017-10-06;2025-10-01
58957509;d3101150-3b0a-47c5-8259-42e49bd0dd8a;689786939;0;11;2017-10-06;2025-10-01
58957929;e027d8e7-a0b0-4646-b628-d775f9c92fd4;689786942;0;11;2017-10-06;2025-10-01
58957957;e83be3e3-e8ca-420d-a9e1-91ad4517b53f;689786944;0;11;2017-10-06;2025-10-01
58958373;f1b1ecd7-bbe0-464f-9a27-2ed5228b93be;689786946;0;11;2017-10-06;2025-10-01
58958721;f6bc5b48-f4d1-468e-8281-1641b5a4fb54;689786948;0;11;2017-10-06;2025-10-01
174976416;dbd54048-6bc4-4761-9fe9-e7f18807d8da;689789982;1;10;2025-10-01;2025-10-01
174976867;a528e90d-e5e3-4534-af79-ac59e1708eae;689790730;1;9;2025-10-01;2025-10-01
174976887;6760d7ca-fd7d-4b99-9324-ed3f0cd3599e;689790760;1;10;2025-10-01;2025-10-01
58910954;74312d8b-d802-4278-82a0-72b23ea646a4;689792700;0;11;2019-02-06;2025-10-01
58709663;6c6a5478-8b92-4b29-844e-c08c9c01e008;689792716;0;11;2017-08-04;2025-10-01
39732271;fc10eb4d-fd80-4872-bc24-1fdb501a0e58;689792733;0;11;2018-05-03;2025-10-01
174979024;27d5dbe5-a0ed-4230-a722-20e7d3ed0a8d;689794106;1;11;2025-10-01;2025-10-01
174980378;7114fcd4-9fb2-4b21-a7f5-c3f1e91c493d;689796518;1;9;2025-10-01;2025-10-01
174980389;70387052-c854-400e-9e26-17dc69978249;689796559;1;9;2025-10-01;2025-10-01
174981100;c35e0771-a2bf-405c-919f-6ac6fc008e77;689798808;1;9;2025-10-01;2025-10-01
