CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689640294;174917140;4f4d8046-45d8-4ee6-9f75-494f6f347181;10;27401778;2025-09-29
689640319;174917155;7aa739dc-6bd9-489c-9e09-ae1d7d1bd31c;10;27401946;2025-09-29
689640796;174902992;27565b7d-86ce-4c3c-b447-8dabc63d28d8;20;27409514;2025-09-29
689643693;99547046;745f83be-9482-46f5-a4d3-7678c35fe667;30;27409834;2025-09-29
689643695;99547048;10048c7c-f23d-46fb-bd23-6f415c07865d;30;27409834;2025-09-29
689643697;99547050;9d2ea574-dde8-4f30-b689-6ea4540dd6a0;30;27409834;2025-09-29
689643699;99547053;f9b81d2c-5b2c-43c2-a506-72b8b314ded9;30;27409834;2025-09-29
689643701;99547055;23f715d8-f15b-4dda-a3d1-c3d5671b3687;30;27409834;2025-09-29
689643710;174918470;03c64de5-0225-478a-9beb-243817fe9f4c;10;27409836;2025-09-29
689643702;99547056;56be2e29-68cc-40b5-99b1-fb5ed903b44f;30;27409834;2025-09-29
689643704;99547059;8c609ad4-3ad6-40db-976a-a5a9a2222dbb;30;27409834;2025-09-29
689643728;174918482;229a029e-fca9-4b72-8948-9a17577b11d4;10;27409839;2025-09-29
689643713;174918473;c263a603-bbcf-4481-ac63-a236dc334760;10;27409836;2025-09-29
689643729;174918483;af697c86-df7d-417c-9949-3986fe143043;10;27409839;2025-09-29
689643731;174918485;98f4bc98-a9da-423a-9da3-7fa7dc49f6b9;10;27409839;2025-09-29
689643733;174918487;e05f225b-7679-43b0-9ac5-d7d6fbd02b6b;10;27409839;2025-09-29
689643760;99580729;8b9f9e62-8cac-4f53-a4bf-fca2ee6897e7;20;27409845;2025-09-29
689643747;174918494;94165828-abf0-407a-85ea-df035467faf3;10;27409844;2025-09-29
689643749;174918496;ca057e2b-ed9a-4f0b-8454-9e0c0c57c5cc;10;27409844;2025-09-29
689643751;174918498;7643012b-e50e-49dc-ab5e-f9381d8d0a19;10;27409844;2025-09-29
689643753;174918500;7b52cce8-f861-4faf-bb56-f8a3274c4175;10;27409844;2025-09-29
689643755;174918502;4b3e8949-7bee-48a4-967f-1c624c02e82e;10;27409844;2025-09-29
689643757;174918504;581d2d7a-35a8-4eed-8dd6-9b0d09346e81;10;27409844;2025-09-29
689644107;174918655;bfad92ea-b80e-48f4-8a5a-1d12fba5c054;10;27409462;2025-09-29
689646764;6051825;c375dc9b-b7f5-4d38-ab68-c59e4decb240;20;27370067;2025-09-29
689648854;99547058;92ac23e1-82fc-4c1b-b872-29a765be9a74;55;27410687;2025-09-29
689648863;54788634;cba356cb-1430-4ed9-a8bb-d33b9a2fe32f;55;27410688;2025-09-29
689648853;93889860;eec7750d-e5a9-4f15-aeb1-77ab1995e25f;20;27410686;2025-09-29
689651968;174923731;8cf2b237-3c9a-4945-9653-160e488091c2;10;27411152;2025-09-29
689651970;174923733;bc2e0ba4-d08a-4c10-98ce-74500f792eb3;10;27411152;2025-09-29
689651972;174923735;41ec0275-56ae-494e-8d90-1167d6f522c2;10;27411152;2025-09-29
689651974;174923737;0f879d04-c3e7-4016-9260-a7ab8b7b377c;10;27411152;2025-09-29
689651976;174923739;d4b0714f-78a2-44d2-b724-e1f6d1acaf2b;10;27411152;2025-09-29
689651978;174923741;704b9302-72a7-432d-8ec3-1fd5d0265fe8;10;27411152;2025-09-29
689651980;174923743;4bb020ad-6af2-435b-98ff-0dd595aec41f;10;27411152;2025-09-29
689651982;174923745;e8fd3a1c-e7ca-4420-bb4b-7f474ffdc46c;10;27411152;2025-09-29
689655354;172439361;e34e264a-79cd-4133-a4e3-bc9ec395c052;20;27411563;2025-09-29
689667452;60019360;e90a948f-f280-415e-baae-915c6e90aae9;20;23390927;2025-09-29
689669378;174930362;57a8ad72-f468-4317-b3ca-764609c7f41c;10;27410401;2025-09-29
689669380;174930364;9571a840-b33a-46f6-ac36-99bfc2201fbe;10;27410401;2025-09-29
689669382;174930366;1e0461e7-1010-43be-8a53-cb1f5f92d662;10;27410401;2025-09-29
689669384;174930368;cf09de26-da64-4158-b5d1-22f486a5b089;10;27410401;2025-09-29
689669386;174930370;cb778e49-e757-4524-819d-d01f9547ef80;10;27410401;2025-09-29
689669388;174930372;e395c99d-6b3b-4c68-807f-171554438c2a;10;27410401;2025-09-29
689669760;174930501;71099d49-19ea-4638-b339-4e69fa7a6517;10;27412895;2025-09-29
689639904;174916937;a995c306-36ea-4b5f-92ea-02c022e59985;10;27409332;2025-09-29
689639907;54370946;f697cf83-26f1-4136-b267-3a1c4e7fa9c6;30;27409334;2025-09-29
689639909;54370875;ca6e107c-fc87-4747-be38-54cc0350710c;30;27409334;2025-09-29
689639911;54370933;f75fb965-5014-47a8-9694-952f5cb0197d;30;27409334;2025-09-29
689639914;54788518;ab7a5e7f-c087-415b-b448-4f0918e5c7d2;30;27409336;2025-09-29
689639916;54790256;d83fa2da-b0bb-43e7-ad44-2580dc3aa557;30;27409336;2025-09-29
689639918;54788569;f3904d8d-c6f5-4652-86b6-78beb04e19c8;30;27409336;2025-09-29
689675176;174933614;a8703cd5-0207-44c9-b170-349c5fa01c20;10;27414041;2025-09-29
689688967;174939713;54a0ecef-6930-4aa7-8ef0-0313f9e872e1;10;27416113;2025-09-29
689693259;174941510;ff5de060-1ed4-4904-ad2e-5a5665b2de67;10;27416865;2025-09-29
689694827;174942425;d907609e-2b82-4d1b-98fc-173ceb79b684;10;27417130;2025-09-29
689695007;174942526;85f16b0f-b7d5-4719-a1b6-a1248c741bf2;10;27417174;2025-09-29
689695052;174942545;8838ad5f-8982-4820-a3a3-dea1af493a5a;10;27417188;2025-09-29
689695168;174942633;dcac3178-495c-48fe-a0d3-852b1cf7538d;10;27417208;2025-09-29
689695738;174942954;144ef137-d0ef-489d-93c7-ca96a52fbd93;54;27417309;2025-09-29
689672086;174931792;79a695fb-5c80-4fa2-9c8c-a91dd7373f0d;10;27413317;2025-09-29
689729864;89647944;5fcf62ca-7cf5-4b27-aed0-8a1278db37fa;24;27423064;2025-09-30
689729979;35838373;697d13cc-0127-408f-b871-10b99685773d;20;27423095;2025-09-30
689697057;38375136;2cbca8b4-2aae-4d50-9767-5d824049331a;20;27403396;2025-09-29
689697193;38346986;c7967584-2e64-4afa-9c33-df7b3e422de0;20;27403573;2025-09-29
689697560;15139971;09042b22-d726-4ff8-9f6c-a8b678a50c3b;20;27417692;2025-09-29
689697638;174944161;bb769035-0a55-4d02-b636-287f9a4098af;10;27417712;2025-09-29
689698516;15870930;a1bde1c2-d2a9-420f-9731-00de9809a1d5;20;27417800;2025-09-29
689699384;171337190;bc15e4dc-af26-4619-b71d-b5b61b8b672e;20;27417867;2025-09-29
689699544;172046291;5f328259-4742-48e4-891a-0d62e48c56f7;20;27417867;2025-09-29
689699674;173299241;37cd76c7-2aa7-4eb1-8a87-2a486dc3f309;20;27417867;2025-09-29
689699733;86426245;1487c56f-ffff-4f55-9ae7-baece6462fbb;20;27417867;2025-09-29
689699799;171679195;980c7d77-52eb-4f07-bef3-591deb0d81d8;20;27417867;2025-09-29
689732810;174958834;1a66830a-829d-404b-b42e-825efe4b6608;10;27423509;2025-09-30
689717167;174952316;5478fc28-73b8-4fe8-ae4d-8a6040454f7b;10;27421111;2025-09-30
689717169;174952318;1346611a-b834-4eef-be98-a8b6ec30923c;10;27421111;2025-09-30
689717171;174952320;5db5258a-f5c7-4054-8c63-d0b17dff5906;10;27421111;2025-09-30
689717173;174952322;cc1ea7ea-d65b-4468-8e9a-89c21609095a;10;27421111;2025-09-30
689717175;174952324;e984b591-3e1a-45c6-bf88-cbb6a3a84161;10;27421111;2025-09-30
689717177;174952326;856d44d0-f79a-4072-af01-7ab16e6130e1;10;27421111;2025-09-30
689717179;174952328;4ea1958c-62cf-44fc-9e0d-2b0a07b831d7;10;27421111;2025-09-30
