OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
27318544;fb77622b-017f-4c7a-af2e-059d381d9e4b;689820123;1;10;2017-12-17;2025-10-01
16102863;a27c3486-386d-4922-9067-fb8741a697f6;689694955;1;11;2018-08-24;2025-09-29
50305585;932b783f-f601-48b3-a41d-64a42ae6188d;689670025;1;11;2018-08-24;2025-09-29
50320995;57e3d7a8-3d16-4389-a407-ea12c5670639;689665893;1;11;2018-08-24;2025-09-29
38939434;33026d03-d200-4096-96e3-499f5cd78dd1;689696329;1;11;2017-04-18;2025-09-29
17944214;08ddd94d-6f54-4498-8254-74ad74bd6ccc;689700917;1;11;2019-07-14;2025-09-29
39742717;0acf8139-9515-43a6-975a-9f0704cb4852;689664239;1;11;2018-08-24;2025-09-29
45581334;d06d4b5b-9a13-426b-9c17-acff84c9530a;689719677;1;11;2019-04-30;2025-09-30
50316096;f0f431ea-d754-4c22-8e18-e91895f6e039;689668728;1;11;2018-08-24;2025-09-29
55512905;14561c72-1385-43c9-a0a4-8f961a4e852e;689697094;0;11;2017-05-12;2025-09-29
55513182;8913c097-f0b4-4d54-bc97-ecc00dae75c2;689697096;0;11;2017-05-12;2025-09-29
13259006;981d8e99-6718-4079-a94f-95700aea6ea8;689700006;1;10;2019-07-10;2025-09-29
164782346;be18ea7a-34e0-4e4e-9960-21b8250457a3;689758661;1;11;2024-08-20;2025-09-30
164782349;b24cc6c9-657b-41c6-b7ab-a258d00e8491;689758664;1;11;2024-08-20;2025-09-30
164782351;4119a4a7-e0dd-43b6-869b-703e7bf515f5;689758666;1;11;2024-08-20;2025-09-30
164782353;450356da-be5f-4959-b820-71943b74c7fc;689758668;1;11;2024-08-20;2025-09-30
164782356;a4a40db1-f23d-4edf-97b7-5caa69d5f744;689758671;1;11;2024-08-20;2025-09-30
164782364;88155251-9671-4fde-8a0b-0e1527f083bb;689758679;1;11;2024-08-20;2025-09-30
164782366;012f9e88-b860-47e4-97da-8d8bdcdbb099;689758681;1;11;2024-08-20;2025-09-30
164782368;25cfc46e-c19b-436d-b1d7-53b7f3baa3cc;689758683;1;11;2024-08-20;2025-09-30
165631554;2b91b2dd-68fb-4723-ba45-a56db85be5ae;689825355;1;11;2024-09-25;2025-10-01
165631556;3fe2293d-56a1-4204-af44-1ec75be30fae;689825357;1;11;2024-09-25;2025-10-01
165631559;5056517d-449d-423e-bf86-dfb351788968;689825360;1;11;2024-09-25;2025-10-01
165631565;e4e1c283-a06f-439f-8a40-b3aead6372dd;689825366;1;11;2024-09-25;2025-10-01
165631568;21dd6768-a17b-4b48-b7cb-791508f32db6;689825369;1;11;2024-09-25;2025-10-01
165631570;4ee86fee-01ad-4df0-85c9-a97d81b574fa;689825371;1;11;2024-09-25;2025-10-01
165631573;35cf762a-343f-4257-bd30-3518c76e88c6;689825303;1;11;2024-09-25;2025-10-01
165631575;1ccc90ef-ec82-4e3f-8934-3ecd01d37392;689825305;1;11;2024-09-25;2025-10-01
165631577;5687e5b9-102d-4040-a1ae-f67e92735eac;689825307;1;11;2024-09-25;2025-10-01
165631579;8447fa07-393a-47fc-b1c1-0db24d8e00c9;689825309;1;11;2024-09-25;2025-10-01
165631588;2ede1659-b72c-4233-b996-5adb4c9aa7d2;689825318;1;11;2024-09-25;2025-10-01
38940152;fc4a0834-5f15-4bf5-9a94-7ba8a3e085c2;689696361;1;11;2017-04-18;2025-09-29
17944309;7e2db6ef-6dcf-4c25-9d52-bf2641061f10;689700919;1;11;2019-07-14;2025-09-29
58296999;a3d47fd3-09d8-43cb-b79c-e34f39d74a44;689699815;0;11;2017-06-13;2025-09-29
38939784;de399346-ed6b-4e2f-9232-60e1dcd10e2d;689696351;1;11;2017-04-18;2025-09-29
38939406;1ce467af-a584-4300-bb53-c2a7fbc36961;689696325;1;11;2017-04-18;2025-09-29
50315416;96ede614-554d-4749-82cb-0832bf637623;689668726;1;11;2018-08-24;2025-09-29
38939647;86ee8752-a8d5-4ebb-85ce-339b59dd3f5c;689696340;1;11;2017-04-18;2025-09-29
74360964;a9a1d93a-a1c2-4bbd-bc15-550ef7844852;689809264;1;10;2016-06-30;2025-10-01
19977293;74041f12-1e99-47ac-969f-c4be68c4f75f;689777256;1;10;2017-11-12;2025-09-30
164807862;01af5276-26f7-43c4-877d-fd12faafcaed;689758698;1;11;2024-08-21;2025-09-30
164807870;20897cae-f5ab-46d0-820d-2b015a7fd012;689758706;1;11;2024-08-21;2025-09-30
40332158;02c05b8f-9da7-494c-ae50-b7e6f967cb65;689695322;1;11;2017-05-12;2025-09-29
40332940;75db8d7f-4939-43b0-9645-4d70f9296378;689695326;1;11;2017-05-12;2025-09-29
58646141;fed918ad-fbad-4e2c-8ab5-fdff7d05c979;689719663;1;10;2019-07-10;2025-09-30
33936209;103427ff-4517-412e-b49d-d4ef2481196b;689755456;1;10;2016-04-25;2025-09-30
64577165;b4f90d4b-f73a-4864-9b97-63b8237720ae;689777181;0;10;2018-04-18;2025-09-30
174919569;a7d62260-616f-45a1-82c1-8f4f263e5e64;689645551;1;9;2025-09-29;2025-09-29
174919572;d9ae00ab-ddf6-411a-b598-f40f3e796387;689645554;1;10;2025-09-29;2025-09-29
174919591;8108d381-4d88-422b-81a2-c9b57bb1ae10;689645573;1;10;2025-09-29;2025-09-29
174919552;9793be59-0637-4a7d-bce9-770b69de62e4;689645533;1;9;2025-09-29;2025-09-29
174919554;bb663938-e983-42c8-9953-c0e6d9c14533;689645536;1;11;2025-09-29;2025-09-29
174919556;d133f978-4e78-41a4-afe0-d64648627e31;689645538;1;11;2025-09-29;2025-09-29
174919558;705d370e-7d3e-4d20-827b-4b9416241d01;689645540;1;11;2025-09-29;2025-09-29
174919560;29b26feb-21bc-4fd9-903a-92adadeaa08f;689645542;1;11;2025-09-29;2025-09-29
174919562;abb537d2-8a0b-4462-8f94-81363fbbb429;689645544;1;11;2025-09-29;2025-09-29
174919564;fdc6bbe7-9ef0-4541-afca-bea1091ec73d;689645546;1;11;2025-09-29;2025-09-29
174919566;7e721b20-baf0-49c9-8710-ce2e8d9a67d5;689645548;1;11;2025-09-29;2025-09-29
174919568;0e4e0541-e20b-4ba8-8369-c72ba88658bd;689645550;1;11;2025-09-29;2025-09-29
174919573;b5db095a-292e-4113-b4a7-9a63ab6470ae;689645555;1;11;2025-09-29;2025-09-29
174919575;f865cf05-7a4c-4721-94cc-001ef405dd14;689645557;1;11;2025-09-29;2025-09-29
174919577;63928d21-bc05-40ba-9af1-39730901d1bd;689645559;1;11;2025-09-29;2025-09-29
174919579;80d9982c-27b3-4c7e-b8fb-5efff6c1d306;689645561;1;11;2025-09-29;2025-09-29
174919581;484cc2eb-acda-4d94-99d7-101f3ddcb6b8;689645563;1;11;2025-09-29;2025-09-29
174919583;ac654771-e5b2-41ed-8c99-6ec51c46736a;689645565;1;11;2025-09-29;2025-09-29
174919585;962ea7a9-d58d-4f89-96b8-576f89674ea4;689645567;1;11;2025-09-29;2025-09-29
174919587;c52cdc36-9698-4b84-82ae-8af078740d9e;689645569;1;11;2025-09-29;2025-09-29
174919590;4e0dcd53-2265-442a-9595-6cb5bd8cffc0;689645572;1;9;2025-09-29;2025-09-29
174924391;780bdda7-f56e-49d1-a353-5c00e1f52e15;689652911;1;9;2025-09-29;2025-09-29
174924417;ee5b640b-4336-461c-8c18-026fe74ec3b0;689652968;1;11;2025-09-29;2025-09-29
