CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689629754;90443303;bb91430b-b8fe-4ccb-81a7-94c148610559;20;27405567;2025-09-29
689630951;90442817;19fb7206-7872-4d2a-9889-ba92dc141d88;20;27405567;2025-09-29
689630957;90450025;adec60d9-d9cc-445d-8dee-8528f895cf89;20;27405567;2025-09-29
689630950;10077672;2dec083d-9461-4876-919d-677b7d4be46a;20;27405567;2025-09-29
689630954;43938987;6da1d8eb-a54c-4ccc-8143-ee68ebd4183e;20;27405567;2025-09-29
689630958;84951652;2be7cb3a-e0be-475b-ae0b-70e26b3204ff;20;27405567;2025-09-29
689630962;87941328;350cd4f4-538d-4f17-a568-a00f90577a34;20;27405567;2025-09-29
689630961;88399462;c31e2bbf-3b56-4496-a041-83b8694f43a1;20;27405567;2025-09-29
689631431;174912709;e4ebef98-dacd-4c95-a100-1eb58ccd209a;10;27407545;2025-09-29
689635135;174914260;9efcdaf2-75ef-46c8-9fdb-23d3ae508ad8;10;27407545;2025-09-29
689635137;174914262;fe4ccb3e-5d49-4782-a210-10e96734b5af;10;27407545;2025-09-29
689635139;174914264;37952a39-1c05-4962-a5e5-baf4baad4c6d;10;27407545;2025-09-29
689635141;174914266;4f032900-7904-44d2-8115-e00df3b1d192;10;27407545;2025-09-29
689635150;174914272;f191557b-be69-4568-ab5c-b7fc9f9b8720;10;27407545;2025-09-29
689635152;174914274;42e052b9-5b2a-4875-9fa5-2bc33cff21d1;10;27407545;2025-09-29
689635154;174914276;2b9e9a67-8f34-4efb-a40b-bd38cc7317d5;10;27407545;2025-09-29
689635156;174914278;29c48928-8acc-4e6a-a4f2-6fe96349bb5a;10;27407545;2025-09-29
689635169;174914285;36e894ab-a537-4cb3-bc96-640e4ee78d20;10;27407545;2025-09-29
689635171;174914287;ee0da846-3052-4ab8-b80c-40179f9f60e3;10;27407545;2025-09-29
689635173;174914289;4bb05d06-349f-4efc-bfd0-f1fbc54be48c;10;27407545;2025-09-29
689635175;174914291;71f8b15f-489e-4295-85c7-042f3e74ccd3;10;27407545;2025-09-29
689635180;85249769;e3ff1d97-d951-4799-99d6-8a27d3b0afae;20;27408386;2025-09-29
689635182;174914295;06a69465-a776-4b15-85cb-206777c8cf3c;10;27407545;2025-09-29
689635184;174914297;2643b5ff-1d16-49f5-8ed9-eb3cd6e41103;10;27407545;2025-09-29
689635186;174914299;5e0b9ac5-c903-4e76-b5b7-c471fdfd165d;10;27407545;2025-09-29
689635188;174914301;5e3ac21d-3188-4ead-bc5d-93636885f517;10;27407545;2025-09-29
689635264;174914344;067406a3-463e-4a0e-a1b5-49b8a8eb2f9c;10;27407545;2025-09-29
689635266;174914346;15b63bbe-b377-4b53-8cd3-e5913f3dc6f0;10;27407545;2025-09-29
689635320;174914378;6e33e3f7-8bc8-4dc5-a926-4293d391139f;10;27407545;2025-09-29
689635322;174914380;8aa87fd7-fa9f-422f-bd18-4f8f3c996658;10;27407545;2025-09-29
689637021;174915204;82c2f7b6-9eac-45ce-a8d7-08d687f31cc8;10;27407545;2025-09-29
689637023;174915206;d9590a1d-bc2b-412e-9c6d-9eea60b20702;10;27407545;2025-09-29
689637025;174915208;befa0f64-3cd3-4c61-abe8-9f8fbfad5d77;10;27407545;2025-09-29
689637027;174915210;e162e2df-20f1-407f-aac6-e3d1ef20e756;10;27407545;2025-09-29
689637048;174915226;467ba34c-8824-4deb-8a49-fa9e286dbc63;10;27407545;2025-09-29
689637041;174915221;a3593b27-4dfa-4bc1-82be-3829bec972ec;10;27407545;2025-09-29
689637043;174915223;47d47ec7-8fb1-404f-b0ba-3a3c6a4ab73e;10;27407545;2025-09-29
689637045;174915225;b32c20e3-729b-4399-8fa0-bafb037fff2b;10;27407545;2025-09-29
689637050;174915228;358dffba-7611-476e-a9d4-f58dc2509120;10;27407545;2025-09-29
689637057;174915231;d5223d58-6a84-4d0e-a948-13d2779a934b;10;27407545;2025-09-29
689637059;174915233;22be921c-a871-4202-b2db-1f89377c9b8f;10;27407545;2025-09-29
689637066;174915237;cb4b6f00-8490-4dba-becd-1244c28f33d1;10;27407545;2025-09-29
689637068;174915239;1438299d-35b7-4a22-8a18-dd95060436f4;10;27407545;2025-09-29
689637070;174915241;e6d6b0f1-8d3b-4930-8526-59d270cd4bd7;10;27407545;2025-09-29
689637061;174915235;cc2a59e1-af3c-4aa6-9bdb-b2083821e403;10;27407545;2025-09-29
