ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27407131;Об аннулировании и присвоении адресов объектам адресации;2025-09-26;П-25/КЛЧОМС-89;21;2;2025-09-29;АДМИНИСТРАЦИЯ КЛЮЧЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ОМСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407172;Об аннулировании адресов объектов недвижимости;2025-09-24;790-п;21;2;2025-09-29;Администрация Любинского района Омской области;2025-09-29
27407298;О присвоении адреса объекту адресации;2025-09-25;264;21;2;2025-09-29;АДМИНИСТРАЦИЯ  ИСИЛЬКУЛЬСКОГО  РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407327;Об аннулировании адреса;2025-09-25;61-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕВЕРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТАВРИЧЕСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407364;Об аннулировании адреса объекта адресации в ФИАС и  присвоении адреса объектам адресации;2025-09-26;67;21;2;2025-09-29;АДМИНИСТРАЦИЯ КАРПОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТАВРИЧЕСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407376;Об аннулировании адреса объекта адресации в ФИАС и  присвоении адреса объектам адресации;2025-09-26;69;21;2;2025-09-29;АДМИНИСТРАЦИЯ КАРПОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТАВРИЧЕСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407394;об аннулировании и присвоении адресов объектам адресации;2025-09-24;49;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГАННОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ОДЕССКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407407;О присвоении адреса объекту адресации;2025-09-23;377;15;2;2025-09-29;АДМИНИСТРАЦИЯ БОЛЬШЕРЕЧЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ БОЛЬШЕРЕЧЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407539;"О внесении изменений в постановление Администрации Любинского городского поселения ри 15.04.2024 №113-п ""О присвоении почтового адреса""";2025-09-24;793-п;21;2;2025-09-29;Администрация Любинского района Омской области;2025-09-29
27407543;"О внесении изменений в постановление Администрации Любинского городского поселения от 30.10.2024 №355-п ""О присвоении адреса""";2025-09-24;791-п;21;2;2025-09-29;Администрация Любинского района Омской области;2025-09-29
27407575;об аннулировании и присвоении адресов объектам адресации;2025-09-04;47;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГАННОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ОДЕССКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407616;О присвоении адресов объектам адресации;2025-09-26;18;24;2;2025-09-29;АДМИНИСТРАЦИЯ ПИКЕТИНСКОГО СЕЛЬСКОГО ОКРУГА МАРЬЯНОВСКОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
27407935;Об аннулировании и присвоении адреса объектам адресации;2025-09-26;240-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ САРГАТСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ САРГАТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;2025-09-29
