ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
106526600;161215660;818c86cd-17bf-4a86-ab62-5aa5979d97fe;572295896;51;2;10;0;111793746;2025-09-29;2023-11-08;2025-09-29;0;0
106526602;161215662;08274e7d-74cc-4b4d-9b8e-4b30ba8e8e5f;572295898;53;2;10;0;111793748;2025-09-29;2023-11-08;2025-09-29;0;0
106526604;161215664;7429d459-a8c5-4fdc-b48b-3d3d47b6180b;572295900;89;2;10;0;111793750;2025-09-29;2023-11-08;2025-09-29;0;0
106526605;161215665;d311c20e-d5a1-4419-a22d-8d18f97cdf54;572295901;90;2;10;0;111793783;2025-09-29;2023-11-08;2025-09-29;0;0
106526607;161215667;d55f0b78-7080-482a-a771-57199d652e09;572295903;92;2;10;0;111793785;2025-09-29;2023-11-08;2025-09-29;0;0
106526609;161215669;38f04796-168b-4b68-90b7-dc81b0478900;572295905;94;2;10;0;111793787;2025-09-29;2023-11-08;2025-09-29;0;0
106526611;161215671;4c6c46e8-5bc9-4927-b166-faf1d0fe61d4;572295907;24;1;10;0;111793789;2025-09-29;2023-11-08;2025-09-29;0;0
106526463;161215523;5db94766-9356-4edb-b68a-25ba0255382b;572295759;20;2;10;0;111793637;2025-09-29;2023-11-08;2025-09-29;0;0
106526464;161215524;3cab57bb-fb85-4ac2-b753-aa8d5ec7f3bd;572295760;21;2;10;0;111793638;2025-09-29;2023-11-08;2025-09-29;0;0
106526465;161215525;2a6007b6-84b3-4400-b031-b7ab08494b9e;572295761;22;2;10;0;111793639;2025-09-29;2023-11-08;2025-09-29;0;0
106526466;161215526;8637beb7-127c-4d5b-9133-91073f20a350;572295762;23;2;10;0;111793640;2025-09-29;2023-11-08;2025-09-29;0;0
106526467;161215527;123ecfba-777f-4aeb-8343-50f58e5b3ee0;572295763;24;2;10;0;111793641;2025-09-29;2023-11-08;2025-09-29;0;0
106526468;161215528;8a1a5da8-90f7-4f0a-8d62-3696220cf1e4;572295764;25;2;10;0;111793642;2025-09-29;2023-11-08;2025-09-29;0;0
106526469;161215529;4be3d6ff-4ec9-45cc-a578-9a705c7980ad;572295765;26;2;10;0;111793643;2025-09-29;2023-11-08;2025-09-29;0;0
106526470;161215530;dce046ef-71c5-4931-9bc4-f7fc0dc79e64;572295766;27;2;10;0;111793644;2025-09-29;2023-11-08;2025-09-29;0;0
106526471;161215531;5f39fdfc-e9dc-45dd-b9b6-7fdc436920b1;572295767;28;2;10;0;111793645;2025-09-29;2023-11-08;2025-09-29;0;0
106526472;161215532;0c284d6a-bfea-4298-984d-d206b2c8b85c;572295768;29;2;10;0;111793646;2025-09-29;2023-11-08;2025-09-29;0;0
106526473;161215533;192c1451-c8ff-4618-8507-949f73292167;572295769;30;2;10;0;111793647;2025-09-29;2023-11-08;2025-09-29;0;0
106526474;161215534;60c0df94-e2e6-4268-8fec-421af6532d62;572295770;31;2;10;0;111793648;2025-09-29;2023-11-08;2025-09-29;0;0
106526475;161215535;38e5b632-a5f2-4a6f-bf98-3e9604aff7a0;572295771;32;2;10;0;111793649;2025-09-29;2023-11-08;2025-09-29;0;0
106526476;161215536;34a37211-5ff0-499c-a84b-ae815c276f02;572295772;33;2;10;0;111793650;2025-09-29;2023-11-08;2025-09-29;0;0
106526477;161215537;3198d06a-1650-4b2c-ae11-4cb576b6b0d6;572295773;34;2;10;0;111793651;2025-09-29;2023-11-08;2025-09-29;0;0
106526478;161215538;51680b94-26d4-412d-85dc-8aad2bb4c0ba;572295774;35;2;10;0;111793652;2025-09-29;2023-11-08;2025-09-29;0;0
106526479;161215539;4a689e27-2441-4c80-934d-f93836cbba30;572295775;36;2;10;0;111793653;2025-09-29;2023-11-08;2025-09-29;0;0
106526480;161215540;35928eb0-db2a-46ec-8511-43ad5e4b043f;572295776;37;2;10;0;111793654;2025-09-29;2023-11-08;2025-09-29;0;0
106526481;161215541;be1ea68f-8f08-4fa0-a620-b81136640dad;572295777;38;2;10;0;111793655;2025-09-29;2023-11-08;2025-09-29;0;0
106526482;161215542;cdc4300d-5ce7-4411-b59c-5813ab14d5bf;572295778;39;2;10;0;111793656;2025-09-29;2023-11-08;2025-09-29;0;0
106526483;161215543;a56661f9-9417-42b2-8307-c259b17b38c2;572295779;40;2;10;0;111793657;2025-09-29;2023-11-08;2025-09-29;0;0
106526484;161215544;302ebe16-c001-4460-9605-14f4340ab78f;572295780;41;2;10;0;111793658;2025-09-29;2023-11-08;2025-09-29;0;0
106526485;161215545;0dc4e877-9ab7-4401-8a51-6adcb13cdb2b;572295781;42;2;10;0;111793659;2025-09-29;2023-11-08;2025-09-29;0;0
106526486;161215546;e12b4957-d8cf-49c4-b65a-b293911aac9a;572295782;43;2;10;0;111793660;2025-09-29;2023-11-08;2025-09-29;0;0
106526487;161215547;880d66fd-3f35-4b2f-888e-46983d566bdd;572295783;44;2;10;0;111793661;2025-09-29;2023-11-08;2025-09-29;0;0
106526488;161215548;999a7c00-a347-4eb6-b712-c6e8a19d3a71;572295784;45;2;10;0;111793662;2025-09-29;2023-11-08;2025-09-29;0;0
106526489;161215549;91c9a7bd-9da8-4784-a4fc-ee4c60c68293;572295785;54;2;10;0;111793663;2025-09-29;2023-11-08;2025-09-29;0;0
106526490;161215550;f8dc4d9d-50c3-4be6-9020-64be7d7c2ac4;572295786;55;2;10;0;111793664;2025-09-29;2023-11-08;2025-09-29;0;0
106526491;161215551;41800686-3f68-40f9-b618-1e774cb831aa;572295787;56;2;10;0;111793665;2025-09-29;2023-11-08;2025-09-29;0;0
106526492;161215552;f25d4d2c-e19b-4d01-aae5-1ef48807b9e8;572295788;57;2;10;0;111793666;2025-09-29;2023-11-08;2025-09-29;0;0
106526493;161215553;b3c129a4-3868-469c-980f-41b140e4786a;572295789;58;2;10;0;111793667;2025-09-29;2023-11-08;2025-09-29;0;0
106526494;161215554;33753d1a-6789-449d-8427-00c566a9f918;572295790;59;2;10;0;111793668;2025-09-29;2023-11-08;2025-09-29;0;0
106526495;161215555;540c92f7-863c-40e8-8f55-7bea01ddc705;572295791;60;2;10;0;111793669;2025-09-29;2023-11-08;2025-09-29;0;0
106526496;161215556;ec318b2c-cc5a-4125-be01-218a2b77f935;572295792;61;2;10;0;111793670;2025-09-29;2023-11-08;2025-09-29;0;0
106526497;161215557;a3a33067-8fc0-469c-8092-c34050699f0d;572295793;62;2;10;0;111793671;2025-09-29;2023-11-08;2025-09-29;0;0
106526498;161215558;ac9f2c21-050d-4c90-b0b4-04d03d0ea7ad;572295794;63;2;10;0;111793672;2025-09-29;2023-11-08;2025-09-29;0;0
106526499;161215559;49578bb7-2108-4101-b873-d63b48fb6ed9;572295795;64;2;10;0;111793673;2025-09-29;2023-11-08;2025-09-29;0;0
106526500;161215560;8ac9c9cd-e3f1-4e98-92c4-56dd2da80af6;572295796;65;2;10;0;111793674;2025-09-29;2023-11-08;2025-09-29;0;0
