ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27407503;О присвоении адреса;2025-09-25;2270;21;2;2025-09-29;АДМИНИСТРАЦИЯ КОРСАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27407504;О присвоении адреса объекту адресации по ул. Хабаровская в г. Долинске Сахалинской области;2025-09-26;1187-па;21;2;2025-09-29;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ДОЛИНСКИЙ МУНИЦИПАЛЬНЫЙ ОКРУГ САХАЛИНСКОЙ ОБЛАСТИ;2025-09-29
27407787;Об аннулировании адресов объектам адресации;2025-09-26;221-р;15;2;2025-09-29;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-29
27407789;О присвоении адресов объектам адресации;2025-09-29;182-РГ;23;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНОЙ СОБСТВЕННОСТЬЮ УГЛЕГОРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА САХАЛИНСКОЙ ОБЛАСТИ;2025-09-29
27408256;О присвоении адреса объектам адресации;2025-08-27;5.06-512-п/25;21;2;2025-09-29;АДМИНИСТРАЦИЯ СМИРНЫХОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА САХАЛИНСКОЙ ОБЛАСТИ;2025-09-29
27408257;Об аннулировании адресов объектам адресации;2025-09-26;222-р;15;2;2025-09-29;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-29
27408638;О присвоении адреса объекту адресации;2025-09-29;584-кфр;15;2;2025-09-29;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-29
27408642;Об актуализации адресных сведений в государственном адресном реестре;2025-09-29;587-кфр;15;1;2025-09-29;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-29
27408639;О присвоении адреса объекту адресации;2025-09-29;583-кфр;15;2;2025-09-29;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-29
27418161;О присвоении адресов объектам адресации;2025-09-29;223-р;15;2;2025-09-30;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-30
27418184;О присвоении адресов объектам адресации;2025-09-26;973;21;2;2025-09-30;АДМИНИСТРАЦИЯ ЮЖНО-КУРИЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА САХАЛИНСКОЙ ОБЛАСТИ;2025-09-30
27418201;О признании адреса объекта адресации ранее присвоенным;2025-09-30;225-р;15;2;2025-09-30;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-30
27418367;О присвоении адресов объектам адресации;2025-09-30;227-р;15;2;2025-09-30;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-30
27419189;О присвоении адресов объектам адресации;2025-09-29;1232;21;2;2025-09-30;АДМИНИСТРАЦИЯ ПОРОНАЙСКОГО МУНИЦИПАЛЬНОГО ОКРУГА САХАЛИНСКОЙ ОБЛАСТИ;2025-09-30
27419495;О присвоении адреса объектам адресации;2025-09-30;592-кфр;15;2;2025-09-30;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-30
27419496;О присвоении адреса объекту адресации;2025-09-30;594-кфр;15;2;2025-09-30;Департамент архитектуры и градостроительства города Южно-Сахалинска;2025-09-30
27419527;О присвоении объекту адресации адреса по ул. Журналистов в г. Долинске Сахалинской области;2025-09-30;1206-па;21;2;2025-09-30;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ДОЛИНСКИЙ МУНИЦИПАЛЬНЫЙ ОКРУГ САХАЛИНСКОЙ ОБЛАСТИ;2025-09-30
27419585;О присвоении адреса;2025-09-29;2295;21;2;2025-09-30;АДМИНИСТРАЦИЯ КОРСАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-30
27419645;О присвоении адреса;2025-09-29;2296;21;2;2025-09-30;АДМИНИСТРАЦИЯ КОРСАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-30
27420706;О присвоении адреса;2025-09-30;2313;21;2;2025-09-30;АДМИНИСТРАЦИЯ КОРСАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-30
27420727;О присвоении адреса объектам недвижимого имущества;2015-03-23;429-р;15;2;2025-09-30;Департамент архитектуры, градостроительства и землепользования города Южно-Сахалинска;2025-09-30
27429588;О присвоению адреса;2025-09-29;2293;21;2;2025-10-01;АДМИНИСТРАЦИЯ КОРСАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-10-01
27429589;О присвоении адреса;2025-09-29;2294;21;2;2025-10-01;АДМИНИСТРАЦИЯ КОРСАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-10-01
27433789;О присвоении адреса объекту адресации;2025-09-30;1236;21;2;2025-10-01;АДМИНИСТРАЦИЯ ПОРОНАЙСКОГО МУНИЦИПАЛЬНОГО ОКРУГА САХАЛИНСКОЙ ОБЛАСТИ;2025-10-01
