OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
48058401;4cc7e7a0-8e2e-4599-bc87-672a47ca3292;689813671;0;10;2017-04-11;2025-10-01
29921831;b3676b1a-f0c2-43fe-a89c-01f07ebe12d4;689742387;0;11;2017-03-20;2025-09-30
40434864;6e86a03a-05da-4d23-9c6f-a56ca7c48cdb;689637086;1;10;2019-07-10;2025-09-29
174280981;3ad53dc6-7930-4724-b6ed-e38157d9b190;689701091;1;7;2025-08-27;2025-09-29
54213514;cb91e023-148e-43cb-8351-6da0423f0b3c;689785559;1;10;2019-07-10;2025-10-01
163049859;d7be260d-6b6b-42c9-84e5-1a02bf1afbbb;689676512;1;10;2024-04-03;2025-09-29
173136551;23c16484-3ada-4599-9818-3a465449dd07;689787223;1;9;2025-06-27;2025-10-01
100159811;c93012dc-ec3b-4397-ba7e-c0cf35a4a487;689805132;1;9;2021-02-02;2025-10-01
36899258;14859f2f-4d26-42aa-a38e-67d59f2798fc;689679070;1;11;2020-01-06;2025-09-29
59443465;82ad6c07-d795-4e7d-bd5d-2d66b3d4ab2f;689686258;1;10;2018-10-10;2025-09-29
55964298;0e0bdf27-518f-4ffe-8bc5-5ad892e3c70f;689711822;0;10;2015-11-05;2025-09-30
37035158;0ba86cb6-cdd7-4b8b-b161-d184353f8f68;689687431;1;10;2018-11-15;2025-09-29
47604995;183f617a-a8df-4b8c-945a-71f649b808fc;689687913;0;11;2017-06-23;2025-09-29
48068752;f9348064-1c50-4156-9ce6-cfd1ae7be1bd;689722504;1;10;2016-12-23;2025-09-30
30176100;d499e747-b7be-4fa1-9911-39d0c3f5bb6f;689746450;1;10;2017-12-18;2025-09-30
51461476;5469b828-01a2-4680-b7d5-942b572a73be;689673426;1;11;2017-05-03;2025-09-29
53475124;6fafb50b-b479-4b5a-a089-f4065d84e634;689635615;0;11;2017-04-27;2025-09-29
54559232;7ffb4096-6ef0-40ee-95e5-ca8d5ebbd946;689634908;1;11;2017-04-04;2025-09-29
160901021;e9be4c0a-6054-4163-970c-d93d687661c5;689676517;1;10;2023-10-27;2025-09-29
6869069;0eace9e2-ac42-4588-98d3-e2ca77a59ba4;689711849;0;10;2017-12-18;2025-09-30
74642583;a27ba91d-b341-41da-b39d-abdafa80ed74;689785554;1;10;2017-12-18;2025-10-01
160901186;15c1afb7-d7c7-4286-ae08-cebbd725ad67;689676522;1;10;2023-10-27;2025-09-29
160901329;cf16587f-f454-453f-b344-1af717fdb05f;689676526;1;10;2023-10-27;2025-09-29
