ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27409950;О внесении изменений;2025-09-26;42-па;21;1;2025-09-29;АДМИНИСТРАЦИЯ ПАНИКИНСКОГО СЕЛЬСОВЕТА МЕДВЕНСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27410462;О присвоение адреса объектам адресации;2025-09-26;461;21;2;2025-09-29;АДМИНИСТРАЦИЯ КЛЮКВИНСКОГО СЕЛЬСОВЕТА КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27410509;О присвоении адреса земельному участку с кадастровым номером 46:11:170607:1980;2025-09-24;393;21;2;2025-09-29;АДМИНИСТРАЦИЯ РЫШКОВСКОГО СЕЛЬСОВЕТА  КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27410861;О присвоении адреса земельному участку с кадастровым номером 46:11:170607:2427;2025-09-24;395;21;2;2025-09-29;АДМИНИСТРАЦИЯ РЫШКОВСКОГО СЕЛЬСОВЕТА  КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27411635;О присвоении адресов в ФИАС;2025-09-24;213;21;2;2025-09-29;АДМИНИСТРАЦИЯ ПОСЕЛКА ГОРШЕЧНОЕ;2025-09-29
27411898;О присвоении адреса объекту адресации-жилому дому;2025-09-26;493-П;21;2;2025-09-29;АДМИНИСТРАЦИЯ  НИЖНЕМЕДВЕДИЦКОГО СЕЛЬСОВЕТА  КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27412704;О присвоении адреса объекту адресации;2025-09-29;1484;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА КУРЧАТОВА КУРСКОЙ ОБЛАСТИ;2025-09-29
27412761;О внесении изменений в сведения об объектах адресации;2025-09-23;36;21;1;2025-09-29;АДМИНИСТРАЦИЯ СОСНОВСКОГО СЕЛЬСОВЕТА ГОРШЕЧЕНСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27412941;О внесении изменений;2024-03-05;13;21;1;2025-09-29;АДМИНИСТРАЦИЯ РУСАНОВСКОГО СЕЛЬСОВЕТА ЧЕРЕМИСИНОВСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
27413571;О присвоении адреса;2025-09-26;63;21;2;2025-09-29;АДМИНИСТРАЦИЯ БЕСЕДИНСКОГО СЕЛЬСОВЕТА КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;2025-09-29
