ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27413325;о присвоении адресов;2025-09-26;162;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГРУЗИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27423476;о присвоении адреса;2025-09-29;1117;21;2;2025-09-30;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-30
27409919;О присвоении адреса;2025-09-26;188;21;2;2025-09-29;АДМИНИСТРАЦИЯ РОЩИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27410724;О присвоении адресов объектам адресации на улице Центральная в деревне Добросли Демянского муниципального округа Новгородской области;2025-09-26;1975;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411186;О присвоении адреса объекту адресации;2025-09-26;А-20250922-31819706155-3;23;2;2025-09-29;АДМИНИСТРАЦИЯ ПЕСТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА НОВГОРОДСКОЙ ОБЛАСТИ;2025-09-29
27411203;О присвоении адресов объектам адресации;2025-09-29;102;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МЕДНИКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411239;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411253;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411243;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411612;о присвоении адреса;2025-09-29;258-рг;15;2;2025-09-29;АДМИНИСТРАЦИЯ СУШАНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411626;о присвоении адреса;2025-09-29;260-рг;15;1;2025-09-29;АДМИНИСТРАЦИЯ СУШАНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411645;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411650;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411643;О присвоении адреса;2025-09-29;301;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕБОЛЧСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411653;о присвоении адреса;2025-09-29;263-рг;15;2;2025-09-29;АДМИНИСТРАЦИЯ СУШАНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411665;Об упорядочении адресного хозяйства на территории Крестецкого муниципального округа;2025-09-25;1156;21;2;2025-09-29;АДМИНИСТРАЦИЯ КРЕСТЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА НОВГОРОДСКОЙ ОБЛАСТИ;2025-09-29
27411670;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411681;О присвоении адресов объектам адресации в населенных пунктах  Демянского муниципального округа Новгородской области;2025-09-26;1979;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЯНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;2025-09-29
27411673;Об упорядочении адресного хозяйства на территории Крестецкого муниципального округа;2025-09-25;1159;21;2;2025-09-29;АДМИНИСТРАЦИЯ КРЕСТЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА НОВГОРОДСКОЙ ОБЛАСТИ;2025-09-29
27411676;Об упорядочении адресного хозяйства на территории Крестецкого муниципального округа;2025-09-25;1160;21;2;2025-09-29;АДМИНИСТРАЦИЯ КРЕСТЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА НОВГОРОДСКОЙ ОБЛАСТИ;2025-09-29
27411705;Об упорядочении адресного хозяйства на территории Крестецкого муниципального округа;2025-09-25;1162;21;2;2025-09-29;АДМИНИСТРАЦИЯ КРЕСТЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА НОВГОРОДСКОЙ ОБЛАСТИ;2025-09-29
27411885;Об уточнении сведений, содержащихся в государственном адресном реестре;2025-09-23;3851;21;2;2025-09-29;АДМИНИСТРАЦИЯ БОРОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
27411889;О присвоении адреса;2025-09-26;188;21;2;2025-09-29;АДМИНИСТРАЦИЯ РОЩИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411892;О присвоении адреса;2025-09-26;188;21;2;2025-09-29;АДМИНИСТРАЦИЯ РОЩИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411935;О присвоении адреса;2025-09-26;188;21;2;2025-09-29;АДМИНИСТРАЦИЯ РОЩИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27411958;О присвоении адреса жилому дому в д. Троица;2025-09-26;470;21;2;2025-09-29;АДМИНИСТРАЦИЯ РАКОМСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
