ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27409375;О присвоении адреса;2025-09-29;H-28946105;21;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА КИНЕШМА;2025-09-29
27409397;О присвоении адреса;2025-09-22;1620;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА КИНЕШМА;2025-09-29
27409524;Об аннулировании адреса объекту адресации;2025-09-29;H-28947382;21;3;2025-09-29;АДМИНИСТРАЦИЯ ПЛЕССКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПРИВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;2025-09-29
27410786;О внесении изменений по объекту адресации;2025-09-29;T-28947896;21;4;2025-09-29;АДМИНИСТРАЦИЯ ОСАНОВЕЦКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ГАВРИЛОВО-ПОСАДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
27410831;Об аннулировании адреса объекту адресации;2025-09-29;H-28948136;21;3;2025-09-29;АДМИНИСТРАЦИЯ ПЛЕССКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПРИВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;2025-09-29
27410891;Об аннулировании адреса объекту адресации;2025-09-29;H-28948251;21;3;2025-09-29;АДМИНИСТРАЦИЯ ПЛЕССКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПРИВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;2025-09-29
27411004;Об аннулировании адреса объекту адресации;2025-09-29;H-28948489;21;3;2025-09-29;АДМИНИСТРАЦИЯ ПЛЕССКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПРИВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;2025-09-29
27411475;О присвоении и аннулировании адресов объектам адресации;2025-09-29;H-28942922;23;3;2025-09-29;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ В ГОРОДЕ ИВАНОВЕ""";2025-09-29
27412040;О присвоении адреса объекту адресации;2025-09-29;H-28949116;23;3;2025-09-29;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ В ГОРОДЕ ИВАНОВЕ""";2025-09-29
27412112;Об аннулировании адреса объекту адресации;2025-09-29;H-28949231;21;3;2025-09-29;АДМИНИСТРАЦИЯ ПЛЕССКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПРИВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;2025-09-29
