ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27406421;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101006:5375 и помещениям расположенным в нём;2025-09-25;1775-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406423;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101006:1309 и помещениям расположенным в нём;2025-09-25;1776-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406425;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101006:5273 и помещениям расположенным в нём;2025-09-25;1774-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406428;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101006:1315 и помещениям расположенным в нём;2025-09-25;1778-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406429;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101001:1294 и помещениям расположенным в нём;2025-09-25;1772-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406432;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101003:928 и помещениям расположенным в нём;2025-09-25;1777-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406433;Об отмене приказа и о присвоении адреса земельному участку с кадастровым номером 41:01:0010114:5579 и жилому дому, расположенному на нем;2025-09-25;512/25;24;2;2025-09-29;УПРАВЛЕНИЕ АРХИТЕКТУРЫ, ГРАДОСТРОИТЕЛЬСТВА И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ ПЕТРОПАВЛОВСК-КАМЧАТСКОГО ГОРОДСКОГО ОКРУГА-МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ;2025-09-29
27406494;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101006:5273 и помещениям расположенным в нём;2025-09-25;1774-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406493;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101006:1309 и помещениям расположенным в нём;2025-09-25;1776-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27406498;Выписка из ЕГРН;2022-12-06;Б/Н;900;1;2025-09-29;"Администрация городского округа ""поселок Палана""";2025-09-29
27407024;О присвоении адреса земельному участку, расположенному на территории Паратунского сельского поселения;2025-09-25;185/2025;21;2;2025-09-29;АДМИНИСТРАЦИЯ ПАРАТУНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЕЛИЗОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;2025-09-29
27418099;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101004:329 и помещениям расположенным в нём;2025-09-26;1801-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27418101;Об аннулировании адреса зданию многоквартирного дома с кадастровым номером 41:05:0101008:960 и помещениям расположенным в нём;2025-09-26;1799-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛИЗОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
