ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
2488667;87032207;d2b245bb-397f-41d3-b17a-e21680979e37;128996332;15В/1;10;74181210;2025-09-30;2017-02-08;2025-09-30;0;0
73140099;165995136;e787c215-c5c0-4a3a-8768-3d8e4086286a;647809676;4/1;20;74162880;2025-09-29;2025-06-19;2025-09-29;0;0
74162456;174908930;2a68a6aa-c5d1-4957-a9a9-9b0bb57573a7;689622918;38;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162458;174908932;c5a987af-ceb0-4bf8-b164-63551d800e5c;689622920;57б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162460;174908934;0fab04cb-5597-419f-9351-f241f827d234;689622922;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162462;174908936;28ace247-0005-4a5d-9d75-d9bebfc73173;689622924;3;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162464;174908938;bfbd603c-fde7-4f2f-ad35-3b6b9ddc5bd6;689622926;8/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162466;174908940;a4786697-0d9d-4d9f-a5fe-1b29536cf7bc;689622928;21;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162468;174908942;9b1a49be-e233-4731-bf20-c819b38bbf3c;689622930;2а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162470;174908944;1f8bb932-955d-473a-bf27-69240ae8cdac;689622936;10/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162514;174909177;3342970c-6781-4237-9f4f-d1f50242dfe6;689623306;22;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162516;174909179;1797f443-cca0-4916-be31-614ad72090f4;689623308;20;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162518;174909181;a0828970-b062-43c5-923d-e91be0b47021;689623310;1А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162520;174909183;7d2bbb8a-dbb1-425a-9926-83f4bf3e1750;689623312;47;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162522;174909185;871ba45a-ac3c-4815-81f5-0d894b85ea99;689623314;27/6;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162524;174909189;2017eb07-e0a9-44be-9c4b-c7b52d6a2168;689623318;3;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162526;174909192;4c859f07-c18a-46e4-b02e-5e3c3345a1ca;689623321;6/8;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162528;174909194;f0b21384-4eb3-45b0-b624-bdff3bbbb4c7;689623324;2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162530;174909196;2657cd03-fea4-4493-8b72-e4c39e5ad773;689623326;1а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162532;174909198;f6faa680-cf9a-495c-a5e0-ab04b637e9fb;689623328;1в;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162534;174909200;4b3ffbb4-7d3e-48c8-b422-25ba4de40789;689623330;17;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162536;174909214;5a4fe5f7-7665-458d-848b-f037a64e6a16;689623345;3б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162538;174909216;260c623b-9571-449c-adfc-cbe39e40f6e4;689623347;3;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162540;174909218;08c07204-5fec-4459-870f-ba0884ae694c;689623349;2б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162542;174909220;59e59f66-8f5c-494a-970a-7d5750739931;689623351;5б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162544;174909222;b6493941-1e6c-4c5e-b715-f5572f9e45da;689623353;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162546;174909224;1f20a939-d8ba-4b05-9024-a184ca8041a8;689623355;3ж;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162548;174909226;99892f61-b1cc-401d-bca3-e6a3eceee37a;689623357;3д;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74162550;174909228;0fe247dc-3ddb-41d7-988b-48fb3abe2e93;689623359;2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
