CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689637775;53349779;96e02513-c728-4939-b225-5582ef759918;20;27408963;2025-09-29
689641655;174917496;c0a80aeb-e5c7-4741-b019-ae22fb5d643e;10;27409554;2025-09-29
689641657;174917498;f4b1d009-c2d5-477e-a81a-ad973bdc93d4;10;27409554;2025-09-29
689641673;174917513;57f351a3-8059-4270-acf0-94edc7809fbb;10;27409557;2025-09-29
689641672;174917512;7e22b1c5-311d-4696-a2e0-c970d7bef393;10;27409557;2025-09-29
689641684;34504589;4e7739a9-a92f-4868-8a98-30f8d1eec64c;20;27409564;2025-09-29
689641685;84592733;6a29fdae-f893-424d-8525-9b67488b4eda;20;27409565;2025-09-29
689647308;174920606;8ea7c3cd-6242-4159-9e5e-897082f69fb5;10;27410609;2025-09-29
689647318;174920616;2872e4c2-4052-4658-a3b0-26cef8861e00;10;27410610;2025-09-29
689647301;174920600;0c0fe9d5-0206-422d-b983-c2065a9aafb2;10;27410609;2025-09-29
689647403;7604138;f010675e-42bd-4910-ae91-5e1ada399221;20;27410613;2025-09-29
689647414;31300250;f54e7f6c-cd13-4c3b-b9d4-917206b6e0b2;20;27410613;2025-09-29
689650465;162163284;d3af6bd0-ff74-49d1-aea0-3338bc6d1cb3;20;27411062;2025-09-29
689650461;91309075;bb139512-f571-4302-a2b3-1d99280452e8;20;27411061;2025-09-29
689653378;160234400;8e224830-2090-41c8-9fd4-9df008547cb6;21;27411415;2025-09-29
689653380;160266964;72b69dfa-292b-4634-9e70-ef005a2bdae2;21;27411415;2025-09-29
689654057;174924947;c8186a8a-963e-4f42-b9c1-5febaa865ff8;10;27411457;2025-09-29
689654090;24022810;b6338baf-0f94-4ba4-a160-8f525bcf06dc;24;27411463;2025-09-29
689654036;174924945;614ad4f6-0048-43f7-a32c-5f1c619c4bfd;10;27411454;2025-09-29
689654078;174924950;8c417591-2b50-432f-a201-be83192be6f2;10;27411462;2025-09-29
689654080;174924952;bfdb4f9f-4104-48b5-a4c9-fdd2a9539365;10;27411462;2025-09-29
689654083;174924954;c2d45e30-47be-4358-b8fb-79b9a6d3a0ca;10;27411462;2025-09-29
689654085;174924956;ebd3c567-5ff2-4a1d-a4f9-607359b864a1;10;27411462;2025-09-29
689654088;174924958;4191307a-a436-4630-8cb6-b15351706eaf;10;27411462;2025-09-29
689654207;174925040;2a2abd27-1035-4e60-93e3-08776972e98d;10;27411462;2025-09-29
689654112;174924969;c7c58500-e26e-4dbe-915b-222f616202df;10;27411462;2025-09-29
689654209;174925042;2ac5b356-a1d8-4cd5-b765-4b3bc9351ba9;10;27411462;2025-09-29
689654211;174925044;2e4262d9-d37c-4ea6-8e17-98782b9aab77;10;27411462;2025-09-29
689654222;59002032;68094b86-a99b-401c-8986-7eba163b701a;20;;2025-09-29
