ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27412359;О внесении изменений объекту адресации;2025-09-25;47;21;1;2025-09-29;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-29
27417952;О присвоении адреса объекта адресации в ГАР (ФИАС);2025-09-24;134;21;2;2025-09-29;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ЛУКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-29
27422520;О присвоении адресной единицы многоквартирному жилому дому, расположенному по адресу: 363760, Российская Федерация, Республика Северная Осетия-Алания, Моздокский муниципальный район, Моздокское городское постановление, г. Моздок, ул. Аслана Лалиева, 2;2025-09-29;1162;21;2;2025-09-29;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ МОЗДОКСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-29
27428108;О присвоении адресной единицы;2025-09-29;62;21;2;2025-09-30;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-30
27428828;О внесении изменений объекту адресации;2025-09-25;53;21;1;2025-09-30;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-30
27428891;О внесении изменений объекту адресации;2025-09-25;51;21;1;2025-09-30;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-30
27429031;О внесении изменений объекту адресации;2025-09-25;49;21;1;2025-09-30;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-30
27429302;Об аннулировании адреса объекта адресации;2025-09-25;55;21;2;2025-09-30;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-30
27429383;Об аннулировании адреса объекта адресации;2025-09-25;57;21;2;2025-09-30;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-09-30
27433860;Об аннулировании адреса объекта адресации;2025-09-25;58;21;2;2025-10-01;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЕРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МОЗДОКСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-10-01
27433873;О присвоении адреса объекту адресации, расположенного на территории Дзуарикауского сельского поселения Алагирского муниципального района РСО-Алания;2025-09-26;65;21;2;2025-10-01;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ АЛАГИРСКОГО РАЙОНА РСО-АЛАНИЯ;2025-10-01
27436836;о присвоении адреса в ГАР(ФИАС);2025-09-30;27;15;2;2025-10-01;АДМИНИСТРАЦИЯ ДАРГАВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ПРИГОРОДНОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;2025-10-01
