ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27412609;О присвоении объекту недвижимого имущества адреса: Российская Федерация, Республика Крым, городской округ Керчь, город Керчь, шоссе Героев Эльтигена, сооружение 4/1;2025-09-25;2328/2-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА КЕРЧИ РЕСПУБЛИКИ КРЫМ;2025-09-26
27413168;О присвоении адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица 31-я Улица коллективных садов, земельный участок 5, дом 5»;2025-09-09;3776;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27413170;О присвоении адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица Суздальского полка, дом 25»;2025-09-09;3763;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27414303;Об аннулировании адреса и о присвоении земельному участку, жилым домам, нежилому зданию адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица 2-й Гвардейской Армии, земельный участок 99а, дом 99а, дом 99а строение 1, здание 99а, здание 99а строение 1»;2025-08-01;3207;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27414305;О присвоении адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица 27-я Улица коллективных садов, земельный участок 20, дом 20»;2025-08-21;3496;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27414307;О присвоении адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица Сувукъ-дере, земельный участок 1, дом 1»;2025-08-29;3635;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27414310;Об аннулировании адреса и о присвоении земельному участку, жилым домам адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица Зенитная, земельный участок 92, дом 92, дом 92 строение 1»;2025-04-30;1562;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27414309;О присвоении земельному участку, жилому дому адреса: «Российская Федерация, Республика Крым, городской округ Симферополь, город Симферополь, улица 24-я Улица коллективных садов, земельный участок 139, дом 139»;2025-06-10;2082;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА СИМФЕРОПОЛЯ РЕСПУБЛИКИ КРЫМ;2025-09-29
27415091;О присвоении адреса объектам недвижимости;2025-09-29;255;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЧЕРНЫШЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ РАЗДОЛЬНЕНСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415113;О внесении изменений по объекту адресации;2025-09-29;T-28947606;21;4;2025-09-29;АДМИНИСТРАЦИЯ ПЛОДОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ БАХЧИСАРАЙСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415163;О внесении изменений в ранее присвоенные адреса (изменение кадстрового номера дома);2025-09-26;163;21;1;2025-09-29;АДМИНИСТРАЦИЯ РОЩИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДЖАНКОЙСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415179;О внесении изменений по объекту адресации;2025-09-29;T-28949295;21;4;2025-09-29;АДМИНИСТРАЦИЯ ПЛОДОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ БАХЧИСАРАЙСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415193;О присвоении нового адреса объектам недвижимости;2025-09-25;369;21;2;2025-09-29;АДМИНИСТРАЦИЯ ВОЙКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЛЕНИНСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415224;О внесении изменений по объекту адресации;2025-09-29;T-28950438;21;4;2025-09-29;АДМИНИСТРАЦИЯ ПЛОДОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ БАХЧИСАРАЙСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415229;О присвоении адреса объекту адресации;2025-09-29;H-28950517;21;3;2025-09-29;АДМИНИСТРАЦИЯ ПЛОДОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ БАХЧИСАРАЙСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
27415235;О присвоении адреса;2025-09-29;450;21;2;2025-09-29;АДМИНИСТРАЦИЯ КОЛЬЧУГИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СИМФЕРОПОЛЬСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ;2025-09-29
